DateTime,GR,FI,RO,EE,NO,LT,SE,BA,HR,LV,PT,ME,HU,NL,RS,CZ,SK,MD,DE,ES,AT,BE,PL,UK,IE,CH,DK,LU,BG,FR,MK,UA
2020-09-10 12:15:00+00:00,,,,,,,,,,,,,,,,,,,64435.0,,,,,,,,,,,,,
2020-09-10 12:45:00+00:00,,,,,,,,,,,,,,,,,,,63506.0,,,,,,,,,,,,,
2020-09-10 13:00:00+00:00,,,7315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49933.0,,
2020-09-10 13:15:00+00:00,,,,,,,,,,,,,,,,,,,62741.0,,,,,,,,,,,,,
2020-09-10 13:30:00+00:00,,,,,,,,,,,,,,,,,,,62188.0,,,,,,,,,,,,,
2020-09-10 13:45:00+00:00,,,,,,,,,,,,,,,,,,,61725.0,,,,,,,,,,,,,
2020-09-10 14:00:00+00:00,,8814.0,,,14293.0,,14265.0,,,,6944.0,,,,,7945.0,,,,,,,,33097.0,,,,,,48476.0,,
2020-09-10 15:00:00+00:00,6785.0,,,,,,,,,,,,,,,,,,60076.0,,,,20273.0,,,,,,,47679.0,,
2020-09-10 15:15:00+00:00,,,,,,,,,,,,,,,,,,,60059.0,,,,,,,,,,,,,
2020-09-10 15:45:00+00:00,,,,,,,,,,,,,,,,,,,60249.0,,,,,,,,,,,,,
2020-09-10 16:00:00+00:00,,8954.0,,,14100.0,,,,,,,,,,,,,,,30925.0,,,,,3830.0,,,,,48589.0,,
2020-09-10 16:15:00+00:00,,,,,,,,,,,,,,,,,,,59883.0,,,,,,,,,,,,,
2020-09-10 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,36955.0,,,,,,,,
2020-09-10 16:45:00+00:00,,,,,,,,,,,,,,,,,,,60176.0,,,,,,,,,,,,,
2020-09-10 17:00:00+00:00,7027.0,,7745.0,,,,14956.0,,,,,,,,,,,,60057.0,30284.0,,,21802.0,36233.0,,,,,,48999.0,,16775.0
2020-09-10 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,35881.0,,,,,,,,
2020-09-10 17:45:00+00:00,,,,,,,,,,,,,,,,,,,61027.0,,,,,,,,,,,,,
2020-09-10 18:00:00+00:00,,8799.0,,,,,14963.0,,,,6726.0,,,,,,,,61247.0,31277.0,,,22066.0,,,,,,,47935.0,,
2020-09-10 18:15:00+00:00,,,,,,,,,,,,,,14232.0,,,,,,,,,,,,,,,,,,
2020-09-10 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,36141.0,,,,,,,,
2020-09-10 19:00:00+00:00,6076.0,,,,,,14241.0,,,,,,,,,7141.0,,,57814.0,31933.0,,,,,,,,,,45627.0,,14333.0
2020-09-10 19:15:00+00:00,,,,,,,,,,,,,,,,,,,56414.0,,,,,,,,,,,,,
2020-09-10 19:30:00+00:00,,,,,,,,,,,,,,,,,,,55146.0,,,,,34975.0,,,,,,,,
2020-09-10 20:00:00+00:00,,,,,,,13455.0,,,,,,,,,6731.0,,,,29214.0,,,18680.0,31084.0,,,,,,45076.0,,
2020-09-10 20:15:00+00:00,,,,,,,,,,,,,,,,,,,51878.0,,,,,,,,,,,,,
2020-09-10 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,29271.0,,,,,,,,
2020-09-10 21:00:00+00:00,,,,,13153.0,,,,,,,,,,,,,,,26885.0,,,,,,,,,,45242.0,,
2020-09-10 21:30:00+00:00,,,,,,,,,,,,,,11980.0,,,,,46981.0,,,,,25738.0,,,,,,,,
2020-09-10 22:00:00+00:00,,,,,,,,,,,,,,,3415.0,,,,45601.0,25594.0,,,16122.0,26040.0,,5753.0,,,3046.0,41461.0,,
2020-09-10 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,24925.0,,,,,,,,
2020-09-10 23:00:00+00:00,,,,,12160.0,,11685.0,,,,,,,,3040.0,,,,43777.0,24354.0,,,,,,,,,,39268.0,,11905.0
2020-09-10 23:30:00+00:00,,,,,,,,,,,,,,,,,,,43280.0,,,,,,,,,,,,,
2020-09-11 00:00:00+00:00,,,,,,,11480.0,,,,,,,,,,,,,,,,15285.0,21206.0,,5401.0,,,,37956.0,,11787.0
2020-09-11 00:30:00+00:00,,,,,,,,,,,,,,,,,,,42672.0,,,,,21108.0,,,,,,,,
2020-09-11 01:00:00+00:00,,,,,,,,,1392.0,,,,,,,,,,,22949.0,,,15284.0,20177.0,,,,,,36148.0,,
2020-09-11 01:15:00+00:00,,,,,,,,,,,,,,,,,,,42788.0,,,,,,,,,,,,,
2020-09-11 01:30:00+00:00,,,,,,,,,,,,,,,,,,,42849.0,,,,,19522.0,,,,,,,,
2020-09-11 02:00:00+00:00,,,,,,,11816.0,,,,,,,,2878.0,,,,43357.0,,,,15550.0,18995.0,,,,,,35610.0,,12654.0
2020-09-11 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,18560.0,,,,,,,,
2020-09-11 03:00:00+00:00,,,,,12300.0,,12386.0,,,,,,,,,,,,,22955.0,,,,18358.0,,6006.0,,,,37286.0,,
2020-09-11 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,18524.0,,,,,,,,
2020-09-11 03:45:00+00:00,,,,,,,,,,,,,,,,,,,48703.0,,,,,,,,,,,,,
2020-09-11 04:00:00+00:00,5214.0,,,,13292.0,,13695.0,,,,,,,,3248.0,,,,,24228.0,,,18114.0,,,,3727.0,,,41635.0,,14561.0
2020-09-11 04:15:00+00:00,,,,,,,,,,,,,,,,,,,53756.0,,,,,,,,,,,,,
2020-09-11 05:00:00+00:00,5836.0,,,,14344.0,,,,,,,,,,,7669.0,,,57620.0,,,,,,,,,,,45323.0,,
2020-09-11 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,25821.0,,,,,,,,
2020-09-11 06:00:00+00:00,6403.0,9090.0,,,14807.0,,15381.0,,,,,,,,,,,,,,,,20939.0,,,,,,,,,15149.0
2020-09-11 06:30:00+00:00,,,,,,,,,,,,,,13574.0,,,,,,,,,,30211.0,,,,,,,,
2020-09-11 07:00:00+00:00,,,,,14613.0,,15910.0,,,,,,,,,,,,62039.0,28268.0,,,21089.0,,,,,,,49518.0,,
2020-09-11 07:15:00+00:00,,,,,,,,,,,,,,,,,,,62145.0,,,,,,,,,,,,,
2020-09-11 08:00:00+00:00,6947.0,8920.0,,,,,15821.0,,,,,,,,,,,,62768.0,,,,,,,,,,,50288.0,,14686.0
2020-09-11 08:30:00+00:00,,,,,,,,,,,,,,,,,,,63553.0,,,,,33677.0,,,,,,,,
2020-09-11 08:45:00+00:00,,,,,,,,,,,,,,,,,,,63817.0,,,,,,,,,,,,,
2020-09-11 09:00:00+00:00,7121.0,,,,14252.0,,,,,,,,,,,,,,,30200.0,,,21433.0,34032.0,,,,,,51306.0,,14713.0
2020-09-11 09:15:00+00:00,,,,,,,,,,,,,,,,,,,64283.0,,,,,,,,,,,,,
2020-09-11 10:00:00+00:00,,,,,,,14851.0,,,,,,,,,,,,64611.0,31090.0,,,21445.0,34370.0,,7671.0,,,,52401.0,,
2020-09-11 10:15:00+00:00,,,,,,,,,,,,,,,,,,,64708.0,,,,,,,,,,,,,
2020-09-11 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,34626.0,,,,,,,,
2020-09-11 10:45:00+00:00,,,,,,,,,,,,,,,,,,,64387.0,,,,,,,,,,,,,
2020-09-11 11:00:00+00:00,7131.0,,,,14258.0,,14464.0,,,,6647.0,,,,,,,,,31724.0,,,21317.0,,,,,,,51271.0,,
2020-09-11 11:30:00+00:00,,,,,,,,,,,,,,,,,,,62884.0,,,,,34493.0,,,,,,,,
2020-09-11 12:00:00+00:00,,,7330.0,,14454.0,,,,,,,,,,,,,,61893.0,31509.0,,,20858.0,33723.0,,,,,,50249.0,,
2020-09-11 12:15:00+00:00,,,,,,,,,,,,,,,,,,,61915.0,,,,,,,,,,,,,
2020-09-11 12:30:00+00:00,,,,,,,,,,,,,,,,,,,61259.0,,,,,,,,,,,,,
2020-09-11 13:00:00+00:00,,,,,,,,,,,,,,,,7865.0,,,,30609.0,,,,,,7323.0,,,,48816.0,,
2020-09-11 13:15:00+00:00,,,,,,,,,,,,,,,,,,,60225.0,,,,,,,,,,,,,
2020-09-11 13:30:00+00:00,,,,,,,,,,,,,,,,,,,59936.0,,,,,,,,,,,,,
2020-09-11 14:00:00+00:00,6581.0,,,,14253.0,,,,,,6907.0,,,,,,,,,,,,,,,,,,,,,15193.0
2020-09-11 15:00:00+00:00,6562.0,,7112.0,,,,,,,,6825.0,,,,,7552.0,,,,30069.0,,,20310.0,31766.0,,,,,,46869.0,,
2020-09-11 15:15:00+00:00,,,,,,,,,,,,,,,,,,,58109.0,,,,,,,,,,,,,
2020-09-11 15:30:00+00:00,,,,,,,,,,,,,,,,,,,58243.0,,,,,32175.0,,,,,,,,
2020-09-11 16:00:00+00:00,,,,,14239.0,,,,,,,,,,,,3294.0,,58209.0,,,,20316.0,32864.0,,,,,,47321.0,,
2020-09-11 16:30:00+00:00,,,,,,,,,,,,,,,,,,,58087.0,,,,,32821.0,,,,,,,,
2020-09-11 17:00:00+00:00,,,,,,,,,,,6528.0,,,,,7378.0,,,,,,,21632.0,,,,,,,47323.0,,
2020-09-11 17:15:00+00:00,,,,,,,,,,,,,,,,,,,57957.0,,,,,,,,,,,,,
2020-09-11 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,32761.0,,,,,,,,
2020-09-11 18:00:00+00:00,,,,,13841.0,,13075.0,,,,6650.0,,,,,7279.0,,,58678.0,,,,21673.0,33639.0,,,,,,,,
2020-09-11 18:15:00+00:00,,,,,,,,,,,,,,,,,,,58151.0,,,,,,,,,,,,,
2020-09-11 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,33850.0,,,,,,,,
2020-09-11 18:45:00+00:00,,,,,,,,,,,,,,,,,,,56093.0,,,,,,,,,,,,,
2020-09-11 19:00:00+00:00,,,6744.0,,,,12711.0,,,,,,,,,,,,,30619.0,,,,33946.0,,,,,,,,14092.0
2020-09-11 19:15:00+00:00,,,,,,,,,,,,,,,,,,,53392.0,,,,,,,,,,,,,
2020-09-11 19:45:00+00:00,,,,,,,,,,,,,,,,,,,51273.0,,,,,,,,,,,,,
2020-09-11 20:00:00+00:00,,,,,11691.0,,,,,,,,,,,,,,,28168.0,,,18213.0,,,,,,,44712.0,,13175.0
2020-09-11 20:15:00+00:00,,,,,,,,,,,,,,,,,,,49214.0,,,,,,,,,,,,,
2020-09-11 20:30:00+00:00,,,,,,,,,,,,,,,,,,,48052.0,,,,,28769.0,,,,,,,,
2020-09-11 21:00:00+00:00,,,,,,,11201.0,,,,,,,,,,,,,26274.0,,,16925.0,,,6095.0,,,,44982.0,,
2020-09-11 21:30:00+00:00,,,,,,,,,,,,,,,,,,,44434.0,,,,,,,,,,,,,
2020-09-11 22:00:00+00:00,,7459.0,,,,,,,,,,,,,3449.0,,,,,,,,,,,,2886.0,,3115.0,41400.0,,
2020-09-11 22:15:00+00:00,,,,,,,,,,,,,,,,,,,42763.0,,,,,,,,,,,,,
2020-09-11 22:30:00+00:00,,,,,,,,,,,,,,,,,,,42273.0,,,,,23922.0,,,,,,,,
2020-09-11 22:45:00+00:00,,,,,,,,,,,,,,,,,,,41846.0,,,,,,,,,,,,,
2020-09-11 23:00:00+00:00,,7291.0,,,12005.0,,,,,,5135.0,,,,,5290.0,,,41425.0,24025.0,,,15298.0,,,,,,,38625.0,,11855.0
2020-09-11 23:15:00+00:00,,,,,,,,,,,,,,,,,,,41026.0,,,,,,,,,,,,,
2020-09-11 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,21621.0,,,,,,,,
2020-09-11 23:45:00+00:00,,,,,,,,,,,,,,,,,,,40484.0,,,,,,,,,,,,,
2020-09-12 00:00:00+00:00,4583.0,7212.0,,,11728.0,,10627.0,,,,,,,,,,,,,22999.0,,,14812.0,19941.0,,,,,2941.0,37009.0,,11778.0
2020-09-12 00:15:00+00:00,,,,,,,,,,,,,,,,,,,39770.0,,,,,,,,,,,,,
2020-09-12 00:45:00+00:00,,,,,,,,,,,,,,,,,,,39608.0,,,,,,,,,,,,,
2020-09-12 01:00:00+00:00,,7256.0,,,,,11031.0,,,,,,,,,,,,,22473.0,,,,18691.0,,,,,2937.0,,,
2020-09-12 01:15:00+00:00,,,,,,,,,,,,,,,,,,,39493.0,,4736.0,,,,,,,,,,,
2020-09-12 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,18151.0,,,,,,,,
2020-09-12 01:45:00+00:00,,,,,,,,,,,,,,,,,,,39388.0,,,,,,,,,,,,,
2020-09-12 02:00:00+00:00,,,5450.0,,,,,,,,,,,,,5292.0,,,39578.0,22130.0,,,,17229.0,,,,,,33624.0,,
2020-09-12 02:15:00+00:00,,,,,,,,,,,,,,,,,,,39686.0,,,,,,,,,,,,,
2020-09-12 02:30:00+00:00,,,,,,,,,,,,,,,,,,,39432.0,,,,,16952.0,,,,,,,,
2020-09-12 02:45:00+00:00,,,,,,,,,,,,,,,,,,,39813.0,,,,,,,,,,,,,
2020-09-12 03:00:00+00:00,,,,,,,10953.0,,,,,,,,2940.0,,,,,21837.0,,,,16597.0,,,,,,33845.0,,12787.0
2020-09-12 03:15:00+00:00,,,,,,,,,,,,,,,,,,,40160.0,,,,,,,,,,,,,
2020-09-12 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,16798.0,,,,,,,,
2020-09-12 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,7200.0,,,,,,,,,,
2020-09-12 04:00:00+00:00,,,,,,,10919.0,,,,,,,,,,,,,,,,,17189.0,,,,,,35102.0,,
2020-09-12 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,17839.0,,,,,,,,
2020-09-12 05:00:00+00:00,,,,,11764.0,,11610.0,,,,4621.0,,,,3499.0,5919.0,,,44192.0,22677.0,,,16648.0,,,,3145.0,,,35867.0,,14374.0
2020-09-12 05:30:00+00:00,,,,,,,,,,,,,,,,,,,46030.0,,5963.0,,,21506.0,,,,,,,,
2020-09-12 05:45:00+00:00,,,,,,,,,,,,,,,,,,,47255.0,,,,,,,,,,,,,
2020-09-12 06:00:00+00:00,,,,,,,12464.0,,1853.0,,,,,,,,,,,23290.0,,,18011.0,24040.0,,,,,,37890.0,,
2020-09-12 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,25467.0,,,,,,,,
2020-09-12 07:00:00+00:00,,,,,13210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14442.0
2020-09-12 07:30:00+00:00,,,,,,,,,,,,,,,,,,,52977.0,,,,,,,,,,,,,
2020-09-12 08:00:00+00:00,,,,,13729.0,,13486.0,,,,,,,,,,,,53715.0,,,,,,,6376.0,,,,42686.0,,
2020-09-12 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,32024.0,,,,,,,,
2020-09-12 08:45:00+00:00,,,,,,,,,,,,,,,,,,,54902.0,,,,,,,,,,,,,
2020-09-12 09:00:00+00:00,,,,,13483.0,,13495.0,,,,,,,,,,,,,27799.0,,,,32028.0,,,,,,43892.0,,
2020-09-12 09:30:00+00:00,,,,,,,,,,,,,,,,,,,56528.0,,,,,,,,,,,,,
2020-09-12 09:45:00+00:00,,,,,,,,,,,,,,,,,,,56529.0,,,,,,,,,,,,,
2020-09-12 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,28859.0,,,,,,,,,,46131.0,,
2020-09-12 10:30:00+00:00,,,,,,,,,,,,,,,,,,,56294.0,,,,,32278.0,,,,,,,,
2020-09-12 11:00:00+00:00,,,6534.0,,,,13518.0,,,,,,,,,,,,55240.0,29504.0,,,,32627.0,,,,,3847.0,44904.0,,14654.0
2020-09-12 11:30:00+00:00,,,,,,,,,,,,,,,,,,,54382.0,,,,,32574.0,,,,,,,,
2020-09-12 12:00:00+00:00,6232.0,,,,,,13466.0,,,,,,,,,,,,,,,,,,,,,,,43561.0,,14609.0
2020-09-12 12:30:00+00:00,,,,,,,,,,,,,,,,,,,53057.0,,,,,30817.0,,,,,,,,
2020-09-12 13:00:00+00:00,,,,,12963.0,,13540.0,,,,,,,,,,,,52712.0,28247.0,,,,,,,,,,42428.0,,
2020-09-12 13:15:00+00:00,,,,,,,,,,,,,,,,,,,52769.0,,,,,,,,,,,,,
2020-09-12 13:30:00+00:00,,,,,,,,,,,,,,,,,,,52224.0,,,,,,,,,,,,,
2020-09-12 14:00:00+00:00,5996.0,,,,,,13470.0,,,,,,,,,,,,52239.0,,,,17604.0,29945.0,,,,,,41289.0,,
2020-09-12 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,29912.0,,,,,,,,
2020-09-12 15:00:00+00:00,,,,,13171.0,,13793.0,,,,,,,,,,,,51688.0,27339.0,,,,,,,,,,40982.0,,
2020-09-12 16:00:00+00:00,,,,,13269.0,,13561.0,,,,,,,,,,,,,,,,17571.0,,,,,,,,,16117.0
2020-09-12 16:15:00+00:00,,,,,,,,,,,,,,,,,,,52284.0,,,,,,,,,,,,,
2020-09-12 16:30:00+00:00,,,,,,,,,,,,,,,,,,,51967.0,,,,,34401.0,,,,,,,,
2020-09-12 16:45:00+00:00,,,,,,,,,,,,,,,,,,,51840.0,,,,,,,,,,,,,
2020-09-12 17:00:00+00:00,,,,,,,,,,,,,,,,6430.0,,,,26990.0,,,,,,,,,,42312.0,,
2020-09-12 17:15:00+00:00,,,,,,,,,,,,,,,,,,,52039.0,,,,,,,,,,,,,
2020-09-12 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,35267.0,,,,,,,,
2020-09-12 17:45:00+00:00,,,,,,,,,,,,,,,,,,,52473.0,,,,,,,,,,,,,
2020-09-12 18:00:00+00:00,,,,,13412.0,,,,,,,,,,,,,,52593.0,27926.0,,,,34829.0,,,,,,42557.0,,
2020-09-12 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,35321.0,,,,,,,,
2020-09-12 18:45:00+00:00,,,,,,,,,,,,,,,,,,,50377.0,,,,,,,,,,,,,
2020-09-12 19:00:00+00:00,,,,,12886.0,,13131.0,,,,,,,,,,,,49531.0,,,,,35230.0,,6027.0,,,,41492.0,,
2020-09-12 19:15:00+00:00,,,,,,,,,,,,,,,,,,,48697.0,,,,,,,,,,,,,
2020-09-12 20:00:00+00:00,,,,,,,11976.0,,,,,,,,,5716.0,,,,26946.0,,,16410.0,32116.0,,,3174.0,,,41890.0,,
2020-09-12 20:30:00+00:00,,,,,,,,,,,,,,,,,,,45441.0,,,,,30760.0,,,,,,,,
2020-09-12 20:45:00+00:00,,,,,,,,,,,,,,,,,,,44839.0,,,,,,,,,,,,,
2020-09-12 21:00:00+00:00,,7585.0,,,,,,,,,,,,,3671.0,,,,43744.0,25169.0,,,,27982.0,,,2982.0,,,,,
2020-09-12 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,26488.0,,,,,,,,
2020-09-12 22:00:00+00:00,,,,,,,,,,,,,,,3383.0,,,,40205.0,23922.0,,,14264.0,24264.0,,,,,2991.0,39579.0,,11863.0
2020-09-12 22:15:00+00:00,,,,,,,,,,,,,,,,,,,39561.0,,,,,,,,,,,,,
2020-09-12 22:30:00+00:00,,,,,,,,,,,,,,,,,,,39032.0,,,,,22400.0,,,,,,,,
2020-09-12 22:45:00+00:00,,,,,,,,,,,,,,,,,,,38915.0,,,,,,,,,,,,,
2020-09-12 23:00:00+00:00,,,5082.0,,11799.0,,,,,,4844.0,,,,,,,,38207.0,,,,,20425.0,,,2694.0,,,37124.0,,
2020-09-12 23:15:00+00:00,,,,,,,,,,,,,,,,,,,37908.0,,,,,,,,,,,,,
2020-09-12 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,19731.0,,,,,,,,
2020-09-13 00:00:00+00:00,4289.0,,,,11730.0,,10978.0,,,,,,,,,,,,37298.0,21508.0,,,,,,,2619.0,,,,,11617.0
2020-09-13 00:15:00+00:00,,,,,,,,,,,,,,,,,,,37181.0,,,,,,,,,,,,,
2020-09-13 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,17662.0,,,,,,,,
2020-09-13 00:45:00+00:00,,,,,,,,,,,,,,,,,,,36947.0,,4453.0,,,,,,,,,,,
2020-09-13 01:00:00+00:00,4181.0,,,,,,10518.0,,,,,,,,,4930.0,,,36430.0,20789.0,,,,18031.0,,,,,2814.0,33161.0,,
2020-09-13 01:15:00+00:00,,,,,,,,,,,,,,,,,,,36386.0,,,,,,,,,,,,,
2020-09-13 01:30:00+00:00,,,,,,,,,,,,,,,,,,,36302.0,,4400.0,,,17804.0,,,,,,,,
2020-09-13 02:00:00+00:00,4182.0,7109.0,,,,,,,,,,,,,,4926.0,2257.0,,36360.0,20385.0,,,13197.0,17165.0,,,2621.0,,,32047.0,,11753.0
2020-09-13 02:15:00+00:00,,,,,,,,,,,,,,,,,,,36406.0,,,6895.0,,,,,,,,,,
2020-09-13 02:30:00+00:00,,,,,,,,,,,,,,,,,,,36450.0,,,,,16621.0,,,,,,,,
2020-09-13 02:45:00+00:00,,,,,,,,,,,,,,,,,,,36508.0,,,,,,,,,,,,,
2020-09-13 03:00:00+00:00,,7143.0,,,11885.0,,10448.0,,,,,,,,,,2262.0,,37106.0,20235.0,,,13185.0,16559.0,,5619.0,,,,31929.0,,
2020-09-13 03:15:00+00:00,,,,,,,,,,,,,,,,,,,37123.0,,,,,,,,,,,,,
2020-09-13 03:30:00+00:00,,,,,,,,,,,,,,,,,,,37154.0,,,,,16265.0,,,,,,,,
2020-09-13 03:45:00+00:00,,,,,,,,,,,,,,,,,,,37390.0,,,,,,,,,,,,,
2020-09-13 04:00:00+00:00,,,,,12102.0,,10287.0,,,,,,,,,,,,37858.0,,,,13012.0,,,,,,,32586.0,,12505.0
2020-09-13 04:15:00+00:00,,,,,,,,,,,,,,,,,,,37961.0,,,,,,,,,,,,,
2020-09-13 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,16467.0,,,,,,,,
2020-09-13 04:45:00+00:00,,,,,,,,,,,,,,,,,,,38034.0,,,,,,,,,,,,,
2020-09-13 05:00:00+00:00,,7302.0,5410.0,,12258.0,,,,,,4290.0,,,,,5345.0,,,,20591.0,,,13733.0,17636.0,,,,,3343.0,32666.0,,
2020-09-13 05:45:00+00:00,,,,,,,,,,,,,,,,,,,40805.0,,,,,,,,,,,,,
2020-09-13 06:00:00+00:00,,,,,,,11791.0,,,,,,,,,,,,41748.0,,,,14679.0,19977.0,,5498.0,,,,,,
2020-09-13 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,21330.0,,,,,,,,
2020-09-13 07:00:00+00:00,,,,,,,,,,,,,,,,,,,45119.0,22563.0,,,,24222.0,,5296.0,,,,,,
2020-09-13 07:45:00+00:00,,,,,,,,,,,,,,,,,,,47198.0,,,,,,,,,,,,,
2020-09-13 08:00:00+00:00,,,,,13145.0,,,,,,4776.0,,,,,,,,47708.0,24208.0,,,15541.0,,,,,,,39781.0,,14020.0
2020-09-13 08:15:00+00:00,,,,,,,,,,,,,,,,,,,48766.0,,,,,,,,,,,,,
2020-09-13 08:30:00+00:00,,,,,,,,,,,,,,,,,,,49249.0,,,,,29964.0,,,,,,,,
2020-09-13 09:00:00+00:00,,,,,13291.0,,12814.0,,,,5110.0,,,,,,,,50507.0,25272.0,,,15577.0,,,,,,,,,13990.0
2020-09-13 09:15:00+00:00,,,,,,,,,,,,,,,,,,,51316.0,,,,,,,,,,,,,
2020-09-13 09:30:00+00:00,,,,,,,,,,,,,,9294.0,,,,,,,,,,,,,,,,,,
2020-09-13 09:45:00+00:00,,,,,,,,,,,,,,9250.0,,,,,,,,,,,,,,,,,,
2020-09-13 10:00:00+00:00,,,,,,,12937.0,,,,,,,,,6696.0,,,51820.0,26059.0,,,15651.0,31364.0,,,,,,,,
2020-09-13 10:15:00+00:00,,,,,,,,,,,,,,9163.0,,,,,51246.0,,,,,,,,,,,,,
2020-09-13 10:30:00+00:00,,,,,,,,,,,,,,,,,,,50721.0,,,,,,,,,,,,,
2020-09-13 10:45:00+00:00,,,,,,,,,,,,,,,,,,,50551.0,,,,,,,,,,,,,
2020-09-13 11:00:00+00:00,,,,,,,13002.0,,,,,,,8859.0,,,,,49763.0,26911.0,,,15546.0,32326.0,,,,,,42602.0,,14059.0
2020-09-13 11:30:00+00:00,,,,,,,,,,,,,,8702.0,,,,,48797.0,,,,,,,,,,,,,
2020-09-13 11:45:00+00:00,,,,,,,,,,,,,,8721.0,,,,,48643.0,,,,,,,,,,,,,
2020-09-13 12:00:00+00:00,,,,,,,,,,,,,,,,6517.0,,,,,,,,31875.0,,,,,,41018.0,,
2020-09-13 13:00:00+00:00,,7623.0,,,,,,,,,,,,8771.0,,6472.0,,,,26086.0,,,,,,,,,,39903.0,,14433.0
2020-09-13 13:30:00+00:00,,,,,,,,,,,,,,8894.0,,,,,46349.0,,,,,,,,,,,,,
2020-09-13 13:45:00+00:00,,,,,,,,,,,,,,,,,,,46029.0,,,,,,,,,,,,,
2020-09-13 14:00:00+00:00,,,,,13417.0,,,,,,,,,,,6445.0,,,46359.0,25440.0,,,,,,,,,,,,
2020-09-13 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,30453.0,,,,,,,,
2020-09-13 14:45:00+00:00,,,,,,,,,,,,,,,,,,,45800.0,,,,,,,,,,,,,
2020-09-13 15:00:00+00:00,,7929.0,,,,,13450.0,,,,,,,,,,,,,25364.0,,,,,,,,,,39201.0,,
2020-09-13 16:00:00+00:00,,,,,,,,,,,,,,,,6415.0,,,,,,,15929.0,,3299.0,,,,,40658.0,,
2020-09-13 16:15:00+00:00,,,,,,,,,,,,,,,,,,,47636.0,,,,,,,,,,,,,
2020-09-13 16:30:00+00:00,,,,,,,,,,,,,,,,,,,47861.0,,,,,34648.0,,,,,,,,
2020-09-13 16:45:00+00:00,,,,,,,,,,,,,,,,,,,47916.0,,,,,,,,,,,,,
2020-09-13 17:00:00+00:00,,,,,13484.0,,,,,,,,,,,,,,47980.0,25405.0,,,17523.0,,,5875.0,,,,42294.0,,
2020-09-13 17:30:00+00:00,,,,,,,,,,,,,,,,,,,48436.0,,,,,35128.0,,,,,,,,
2020-09-13 18:00:00+00:00,5905.0,,,,13630.0,,13327.0,,,,,,,,,,,,,,,,17659.0,35129.0,,,3796.0,,,,,
2020-09-13 19:00:00+00:00,5599.0,,,,,,,,,,,,,,,,,,48085.0,,,,16793.0,35868.0,,,,,,41830.0,,
2020-09-13 19:30:00+00:00,,,,,,,,,,,,,,,,,,,46802.0,,,,,34888.0,,,,,,,,
2020-09-13 20:00:00+00:00,,,,,,,12109.0,,,,,,,,3935.0,,,,,,,,,33615.0,,,,,,41668.0,,
2020-09-13 20:30:00+00:00,,,,,,,,,,,,,,,,,,,44779.0,,,,,,,,,,,,,
2020-09-13 20:45:00+00:00,,,,,,,,,,,,,,,,,,,44113.0,,,,,,,,,,,,,
2020-09-13 21:00:00+00:00,,,5268.0,,,,,,,,,,,,,,,,43587.0,,,,,,,5568.0,,,,42061.0,,
2020-09-13 21:15:00+00:00,,,,,,,,,,,,,,,,,,,42790.0,,,,,,,,,,,,,
2020-09-13 21:45:00+00:00,,,,,,,,,,,,,,,,,,,41617.0,,,,,,,,,,,,,
2020-09-13 22:00:00+00:00,,7150.0,,,11689.0,,10938.0,,,,,,,,3293.0,,,,40773.0,23838.0,,,14084.0,25925.0,,,,,,38995.0,,
2020-09-13 22:15:00+00:00,,,,,,,,,,,,,,,,,,,40286.0,,,,,,,,,,,,,
2020-09-13 22:30:00+00:00,,,,,,,,,,,,,,,,,,,40084.0,,,,,24557.0,,,,,,,,
