TimeStamp,at,de,ie,pt,uk
2020-06-03 06:00:00+00:00,1342.0,3784.5,14.5,293.0,0.0
2020-06-03 07:00:00+00:00,1263.25,2168.0,18.5,290.0,0.0
2020-06-03 08:00:00+00:00,938.5,1235.75,38.5,0.0,62.5
2020-06-03 09:00:00+00:00,911.5,449.5,37.0,0.0,10.5
2020-06-03 10:00:00+00:00,962.5,401.0,17.0,72.0,0.0
2020-06-03 11:00:00+00:00,393.5,1062.25,18.5,101.0,0.0
2020-06-03 12:00:00+00:00,346.75,907.25,14.5,0.0,0.0
2020-06-03 13:00:00+00:00,440.0,389.0,14.0,0.0,15.5
2020-06-03 14:00:00+00:00,264.5,312.0,14.0,0.0,0.0
2020-06-03 15:00:00+00:00,526.0,1028.25,14.0,0.0,0.0
2020-06-03 16:00:00+00:00,1294.0,3390.0,21.0,0.0,258.5
2020-06-03 17:00:00+00:00,1761.0,4377.75,16.0,0.0,416.5
2020-06-03 18:00:00+00:00,1926.5,3989.5,34.5,7.0,24.0
2020-06-03 19:00:00+00:00,1963.75,4018.0,61.0,374.0,0.0
2020-06-03 20:00:00+00:00,1701.75,2891.75,59.5,303.0,48.5
2020-06-03 21:00:00+00:00,352.5,882.25,99.5,32.0,229.0
2020-06-03 22:00:00+00:00,341.0,383.75,14.5,107.0,0.0
2020-06-03 23:00:00+00:00,182.0,208.0,7.5,82.0,0.0
2020-06-04 00:00:00+00:00,174.5,80.25,0.0,0.0,0.0
2020-06-04 01:00:00+00:00,0.0,139.75,0.0,0.0,0.0
2020-06-04 02:00:00+00:00,335.75,128.25,0.0,0.0,0.0
2020-06-04 03:00:00+00:00,757.5,258.25,0.0,0.0,0.0
2020-06-04 04:00:00+00:00,1610.0,1443.25,0.0,27.0,0.0
2020-06-04 05:00:00+00:00,2320.5,5854.75,14.5,211.0,0.0
2020-06-04 06:00:00+00:00,2358.5,5694.0,15.0,349.0,140.0
2020-06-04 07:00:00+00:00,2230.0,4554.5,16.5,452.0,453.0
2020-06-04 08:00:00+00:00,2184.75,3064.25,16.5,286.0,825.0
2020-06-04 09:00:00+00:00,1790.0,1570.75,19.5,608.0,979.0
2020-06-04 10:00:00+00:00,1965.25,788.5,46.0,762.0,385.5
2020-06-04 11:00:00+00:00,1553.25,309.0,78.0,656.0,292.5
2020-06-04 12:00:00+00:00,1287.25,544.0,34.5,355.0,483.0
2020-06-04 13:00:00+00:00,952.5,1189.5,39.0,2.0,428.5
2020-06-04 14:00:00+00:00,822.0,281.25,15.0,0.0,315.5
2020-06-04 15:00:00+00:00,2548.25,516.5,16.0,0.0,190.5
2020-06-04 16:00:00+00:00,2749.75,679.5,58.5,0.0,500.5
2020-06-04 17:00:00+00:00,2639.5,940.75,59.5,0.0,549.5
2020-06-04 18:00:00+00:00,2366.5,549.25,53.5,41.0,419.0
2020-06-04 19:00:00+00:00,1416.5,296.0,56.0,104.0,149.5
2020-06-04 20:00:00+00:00,439.0,147.5,61.0,23.0,53.0
2020-06-04 21:00:00+00:00,0.0,203.25,100.0,0.0,0.0
2020-06-04 22:00:00+00:00,0.0,68.0,50.5,0.0,0.0
2020-06-04 23:00:00+00:00,0.0,78.5,5.0,0.0,0.0
2020-06-05 00:00:00+00:00,0.0,35.0,0.0,0.0,0.0
2020-06-05 01:00:00+00:00,0.0,114.0,0.0,0.0,0.0
2020-06-05 02:00:00+00:00,0.0,26.25,0.0,0.0,0.0
2020-06-05 03:00:00+00:00,26.75,40.0,0.0,0.0,0.0
2020-06-05 04:00:00+00:00,836.25,797.25,0.0,5.0,0.0
2020-06-05 05:00:00+00:00,1292.25,2761.25,0.0,225.0,0.0
2020-06-05 06:00:00+00:00,1341.25,3820.5,16.5,240.0,0.0
2020-06-05 07:00:00+00:00,921.25,2510.5,53.0,240.0,0.0
2020-06-05 08:00:00+00:00,300.75,2300.25,52.5,239.0,134.0
2020-06-05 09:00:00+00:00,134.0,1239.75,104.5,108.0,0.0
2020-06-05 10:00:00+00:00,95.5,1392.25,146.5,103.0,0.0
2020-06-05 11:00:00+00:00,0.0,691.5,173.5,84.0,44.0
2020-06-05 12:00:00+00:00,0.0,432.0,16.5,30.0,0.0
2020-06-05 13:00:00+00:00,0.0,117.0,16.5,30.0,74.5
2020-06-05 14:00:00+00:00,0.0,487.25,19.0,0.0,0.0
2020-06-05 15:00:00+00:00,0.0,1174.25,18.0,0.0,0.0
2020-06-05 16:00:00+00:00,495.75,1929.75,17.5,0.0,0.0
2020-06-05 17:00:00+00:00,533.25,3185.25,15.0,106.0,120.5
2020-06-05 18:00:00+00:00,455.0,2231.75,14.0,469.0,90.0
2020-06-05 19:00:00+00:00,403.5,752.25,17.5,813.0,192.0
2020-06-05 20:00:00+00:00,139.5,519.5,16.0,629.0,68.5
2020-06-05 21:00:00+00:00,0.0,364.75,56.0,231.0,0.0
2020-06-05 22:00:00+00:00,0.0,927.5,16.0,238.0,0.0
2020-06-05 23:00:00+00:00,0.0,138.75,13.5,31.0,5.0
2020-06-06 00:00:00+00:00,0.0,43.5,0.0,31.0,0.0
2020-06-06 01:00:00+00:00,0.0,23.0,0.0,1.0,0.0
2020-06-06 02:00:00+00:00,0.0,4.75,0.0,66.0,0.0
2020-06-06 03:00:00+00:00,0.0,43.5,0.0,103.0,0.0
2020-06-06 04:00:00+00:00,0.0,183.75,0.0,104.0,0.0
2020-06-06 05:00:00+00:00,0.0,479.5,0.0,103.0,0.0
2020-06-06 06:00:00+00:00,0.0,118.5,0.0,2.0,0.0
2020-06-06 07:00:00+00:00,0.0,282.0,9.0,0.0,0.0
2020-06-06 08:00:00+00:00,0.0,118.75,16.0,0.0,2.5
2020-06-06 09:00:00+00:00,0.0,2.5,16.5,0.0,133.5
2020-06-06 10:00:00+00:00,0.0,22.75,16.0,0.0,190.5
2020-06-06 11:00:00+00:00,0.0,102.5,17.0,0.0,232.0
2020-06-06 12:00:00+00:00,0.0,14.0,17.5,0.0,237.0
2020-06-06 13:00:00+00:00,0.0,59.5,16.5,0.0,472.5
2020-06-06 14:00:00+00:00,0.0,389.5,16.0,0.0,520.0
2020-06-06 15:00:00+00:00,0.0,765.75,38.5,0.0,169.0
2020-06-06 16:00:00+00:00,80.75,3039.25,151.5,0.0,601.0
2020-06-06 17:00:00+00:00,902.75,3332.5,161.0,0.0,1281.0
2020-06-06 18:00:00+00:00,1706.75,3654.0,130.0,3.0,985.5
2020-06-06 19:00:00+00:00,1498.75,3312.5,74.0,338.0,654.0
2020-06-06 20:00:00+00:00,1736.75,3531.0,55.0,280.0,557.0
2020-06-06 21:00:00+00:00,1141.25,2291.75,16.5,0.0,833.0
2020-06-06 22:00:00+00:00,311.25,920.75,17.5,0.0,161.5
2020-06-06 23:00:00+00:00,0.0,612.75,4.5,0.0,84.5
2020-06-07 00:00:00+00:00,0.0,368.25,0.0,0.0,44.0
2020-06-07 01:00:00+00:00,0.0,157.0,0.0,0.0,0.0
2020-06-07 02:00:00+00:00,0.0,164.0,0.0,0.0,0.0
2020-06-07 03:00:00+00:00,0.0,215.0,0.0,0.0,0.0
2020-06-07 04:00:00+00:00,0.0,179.25,0.0,0.0,0.0
2020-06-07 05:00:00+00:00,0.0,62.25,0.0,0.0,0.0
2020-06-07 06:00:00+00:00,0.0,25.75,20.0,0.0,0.0
2020-06-07 07:00:00+00:00,0.0,20.25,15.5,0.0,15.0
2020-06-07 08:00:00+00:00,0.0,537.0,18.0,0.0,18.0
2020-06-07 09:00:00+00:00,0.0,1353.25,14.5,0.0,0.0
2020-06-07 10:00:00+00:00,0.0,766.0,14.5,123.0,0.0
2020-06-07 11:00:00+00:00,0.0,177.25,113.0,1.0,73.0
2020-06-07 12:00:00+00:00,0.0,85.5,144.5,0.0,72.5
2020-06-07 13:00:00+00:00,0.0,27.5,5.0,0.0,80.5
2020-06-07 14:00:00+00:00,0.0,72.0,5.0,0.0,162.5
2020-06-07 15:00:00+00:00,3.5,217.0,54.5,0.0,621.5
2020-06-07 16:00:00+00:00,13.25,452.75,93.5,0.0,1036.5
2020-06-07 17:00:00+00:00,1252.25,898.0,132.0,0.0,1394.0
2020-06-07 18:00:00+00:00,1502.75,1745.0,133.0,0.0,941.5
2020-06-07 19:00:00+00:00,1320.75,1933.75,135.0,0.0,453.0
2020-06-07 20:00:00+00:00,1259.0,2740.25,35.5,136.0,763.5
2020-06-07 21:00:00+00:00,932.75,797.25,13.5,0.0,518.0
2020-06-07 22:00:00+00:00,168.25,184.75,9.0,0.0,53.5
2020-06-07 23:00:00+00:00,0.0,44.0,0.0,0.0,0.0
2020-06-08 00:00:00+00:00,0.0,44.25,0.0,0.0,0.0
2020-06-08 01:00:00+00:00,0.0,54.25,0.0,0.0,0.0
2020-06-08 02:00:00+00:00,0.0,80.5,0.0,0.0,0.0
2020-06-08 03:00:00+00:00,0.0,169.75,0.0,0.0,0.0
2020-06-08 04:00:00+00:00,1469.0,1493.5,0.0,0.0,0.0
2020-06-08 05:00:00+00:00,2511.25,2338.5,0.0,161.0,0.5
2020-06-08 06:00:00+00:00,2495.0,2453.0,10.0,310.0,134.0
2020-06-08 07:00:00+00:00,2622.5,2226.0,12.0,168.0,70.5
2020-06-08 08:00:00+00:00,2479.75,893.5,13.5,179.0,108.0
2020-06-08 09:00:00+00:00,2628.0,1906.0,17.5,5.0,253.5
2020-06-08 10:00:00+00:00,2688.5,2682.75,18.5,0.0,203.0
2020-06-08 11:00:00+00:00,1728.5,2262.5,15.0,0.0,209.5
2020-06-08 12:00:00+00:00,1742.25,1230.75,17.0,0.0,72.5
2020-06-08 13:00:00+00:00,1088.0,212.75,15.0,0.0,1.0
2020-06-08 14:00:00+00:00,452.75,259.5,19.0,0.0,0.0
2020-06-08 15:00:00+00:00,1898.0,463.5,17.0,0.0,0.0
2020-06-08 16:00:00+00:00,2607.0,2189.25,79.5,0.0,292.5
2020-06-08 17:00:00+00:00,2552.5,2343.5,104.5,12.0,821.5
2020-06-08 18:00:00+00:00,2386.75,2255.5,101.5,561.0,246.0
2020-06-08 19:00:00+00:00,2104.75,1914.25,58.0,1021.0,92.0
2020-06-08 20:00:00+00:00,1990.75,785.75,58.0,1254.0,81.0
2020-06-08 21:00:00+00:00,867.75,345.0,20.0,38.0,87.0
2020-06-08 22:00:00+00:00,8.75,330.75,14.0,0.0,0.0
2020-06-08 23:00:00+00:00,0.0,151.75,12.0,0.0,0.0
2020-06-09 00:00:00+00:00,0.0,50.25,0.0,0.0,0.0
2020-06-09 01:00:00+00:00,0.0,41.0,0.0,0.0,0.0
2020-06-09 02:00:00+00:00,0.0,60.5,0.0,0.0,0.0
2020-06-09 03:00:00+00:00,0.0,169.75,0.0,0.0,0.0
2020-06-09 04:00:00+00:00,856.25,744.5,0.0,76.0,0.0
2020-06-09 05:00:00+00:00,2082.25,2264.25,0.0,1281.0,45.0
2020-06-09 06:00:00+00:00,2300.75,3637.75,10.0,1748.0,38.5
2020-06-09 07:00:00+00:00,2140.0,3301.5,12.5,1696.0,386.5
2020-06-09 08:00:00+00:00,1784.75,1706.75,15.0,1215.0,139.0
2020-06-09 09:00:00+00:00,1219.0,1551.0,15.5,1143.0,207.0
2020-06-09 10:00:00+00:00,932.75,1875.75,98.5,1241.0,97.5
2020-06-09 11:00:00+00:00,827.25,1081.75,96.5,1227.0,215.5
2020-06-09 12:00:00+00:00,271.25,553.0,16.5,565.0,136.0
2020-06-09 13:00:00+00:00,311.5,949.0,15.0,95.0,75.0
2020-06-09 14:00:00+00:00,527.75,342.5,14.5,62.0,74.5
2020-06-09 15:00:00+00:00,1156.25,633.0,62.0,73.0,29.5
2020-06-09 16:00:00+00:00,1211.75,2376.75,136.0,589.0,163.0
2020-06-09 17:00:00+00:00,1666.0,3097.0,130.0,655.0,251.5
2020-06-09 18:00:00+00:00,1611.75,1947.0,114.0,1469.0,133.0
2020-06-09 19:00:00+00:00,1431.5,1121.5,54.5,1967.0,130.0
2020-06-09 20:00:00+00:00,835.25,881.0,16.5,1605.0,0.0
2020-06-09 21:00:00+00:00,31.25,298.25,14.5,415.0,64.5
2020-06-09 22:00:00+00:00,291.25,179.25,13.5,35.0,0.0
2020-06-09 23:00:00+00:00,0.0,50.0,9.0,135.0,0.0
2020-06-10 00:00:00+00:00,0.0,14.75,0.0,166.0,0.0
2020-06-10 01:00:00+00:00,0.0,15.0,0.0,199.0,0.0
2020-06-10 02:00:00+00:00,0.0,16.5,0.0,101.0,0.0
2020-06-10 03:00:00+00:00,0.0,50.5,0.0,193.0,0.0
2020-06-10 04:00:00+00:00,368.25,649.0,0.0,201.0,0.0
2020-06-10 05:00:00+00:00,2155.75,2395.5,0.0,1189.0,113.0
2020-06-10 06:00:00+00:00,2384.5,3197.75,9.0,1811.0,0.0
2020-06-10 07:00:00+00:00,2274.75,3595.75,40.5,1970.0,0.0
2020-06-10 08:00:00+00:00,1777.5,2725.75,99.5,1531.0,302.0
2020-06-10 09:00:00+00:00,1341.5,2895.25,57.0,1714.0,411.0
2020-06-10 10:00:00+00:00,1274.0,1625.75,38.0,1511.0,211.0
2020-06-10 11:00:00+00:00,1160.0,1630.5,9.5,1592.0,272.0
2020-06-10 12:00:00+00:00,963.25,960.0,5.5,1373.0,181.0
2020-06-10 13:00:00+00:00,358.75,1266.25,5.5,779.0,0.0
2020-06-10 14:00:00+00:00,583.5,786.75,7.0,578.0,54.0
2020-06-10 15:00:00+00:00,664.5,445.25,34.5,400.0,0.0
2020-06-10 16:00:00+00:00,1300.75,1187.75,96.5,512.0,119.0
2020-06-10 17:00:00+00:00,1687.0,1580.5,93.5,1029.0,90.5
2020-06-10 18:00:00+00:00,1191.25,1425.0,94.0,1098.0,14.0
2020-06-10 19:00:00+00:00,912.0,1456.5,93.0,994.0,0.0
2020-06-10 20:00:00+00:00,673.25,1194.0,57.0,1067.0,0.0
2020-06-10 21:00:00+00:00,364.5,402.5,16.5,372.0,86.5
2020-06-10 22:00:00+00:00,109.25,456.75,14.0,566.0,0.0
2020-06-10 23:00:00+00:00,0.0,63.0,12.5,135.0,0.0
2020-06-11 00:00:00+00:00,0.0,81.25,0.0,0.0,0.0
2020-06-11 01:00:00+00:00,0.0,59.75,0.0,0.0,0.0
2020-06-11 02:00:00+00:00,0.0,47.75,0.0,0.0,0.0
2020-06-11 03:00:00+00:00,0.0,9.0,0.0,0.0,0.0
2020-06-11 04:00:00+00:00,0.0,53.75,0.0,1.0,0.0
2020-06-11 05:00:00+00:00,0.0,1397.5,0.0,90.0,0.0
2020-06-11 06:00:00+00:00,0.0,2410.0,8.5,85.0,37.0
2020-06-11 07:00:00+00:00,12.0,1848.75,19.5,642.0,135.5
2020-06-11 08:00:00+00:00,82.5,1344.25,22.5,269.0,237.5
2020-06-11 09:00:00+00:00,16.0,2108.0,27.5,266.0,452.0
2020-06-11 10:00:00+00:00,0.0,1290.0,80.0,0.0,55.5
2020-06-11 11:00:00+00:00,0.0,313.25,115.0,289.0,171.0
2020-06-11 12:00:00+00:00,0.0,98.25,73.0,3.0,74.0
2020-06-11 13:00:00+00:00,0.0,188.5,15.0,0.0,12.5
2020-06-11 14:00:00+00:00,0.0,108.75,14.5,0.0,94.5
2020-06-11 15:00:00+00:00,0.0,263.0,16.5,0.0,106.0
2020-06-11 16:00:00+00:00,26.5,725.25,101.5,0.0,470.0
2020-06-11 17:00:00+00:00,63.75,1887.0,138.0,0.0,597.0
2020-06-11 18:00:00+00:00,88.5,1085.25,116.0,16.0,842.5
2020-06-11 19:00:00+00:00,6.75,251.5,44.5,776.0,248.5
2020-06-11 20:00:00+00:00,2.75,520.75,20.0,469.0,75.5
2020-06-11 21:00:00+00:00,0.0,391.75,15.5,196.0,0.0
2020-06-11 22:00:00+00:00,0.0,265.0,17.0,118.0,0.0
2020-06-11 23:00:00+00:00,0.0,55.75,0.0,0.0,0.0
2020-06-12 00:00:00+00:00,0.0,123.0,0.0,0.0,0.0
2020-06-12 01:00:00+00:00,0.0,34.5,0.0,0.0,0.0
2020-06-12 02:00:00+00:00,0.0,32.25,0.0,0.0,0.0
2020-06-12 03:00:00+00:00,0.0,42.25,0.0,0.0,0.0
2020-06-12 04:00:00+00:00,46.0,233.25,0.0,0.0,0.0
2020-06-12 05:00:00+00:00,486.25,2151.0,0.0,0.0,140.5
2020-06-12 06:00:00+00:00,330.75,3426.25,10.0,0.0,143.0
2020-06-12 07:00:00+00:00,219.5,2104.0,25.0,0.0,127.5
2020-06-12 08:00:00+00:00,40.0,440.5,45.5,54.0,0.0
2020-06-12 09:00:00+00:00,0.0,182.25,64.5,0.0,87.5
2020-06-12 10:00:00+00:00,0.0,312.75,64.5,0.0,99.0
2020-06-12 11:00:00+00:00,0.0,146.0,88.5,0.0,0.0
2020-06-12 12:00:00+00:00,0.0,106.5,46.5,0.0,61.5
2020-06-12 13:00:00+00:00,0.0,49.75,26.0,0.0,190.5
2020-06-12 14:00:00+00:00,0.0,59.75,45.0,0.0,87.5
2020-06-12 15:00:00+00:00,0.0,83.25,39.5,0.0,193.5
2020-06-12 16:00:00+00:00,300.0,819.75,122.5,18.0,982.0
2020-06-12 17:00:00+00:00,529.75,2783.0,176.5,215.0,816.5
2020-06-12 18:00:00+00:00,505.75,2731.5,99.5,1039.0,118.0
2020-06-12 19:00:00+00:00,503.5,1164.0,37.5,1092.0,224.0
2020-06-12 20:00:00+00:00,469.75,593.5,35.5,1101.0,137.5
2020-06-12 21:00:00+00:00,142.25,795.25,11.5,47.0,291.5
2020-06-12 22:00:00+00:00,0.0,355.0,6.0,134.0,98.0
2020-06-12 23:00:00+00:00,0.0,13.5,0.0,179.0,28.0
2020-06-13 00:00:00+00:00,0.0,225.5,0.0,7.0,0.0
2020-06-13 01:00:00+00:00,0.0,204.0,0.0,0.0,18.0
2020-06-13 02:00:00+00:00,0.0,39.5,0.0,0.0,74.0
2020-06-13 03:00:00+00:00,0.0,48.75,0.0,0.0,0.0
2020-06-13 04:00:00+00:00,0.0,121.25,0.0,0.0,0.0
2020-06-13 05:00:00+00:00,0.0,335.0,0.0,0.0,76.5
2020-06-13 06:00:00+00:00,0.0,693.25,6.0,0.0,17.5
2020-06-13 07:00:00+00:00,0.0,222.75,18.0,0.0,128.5
2020-06-13 08:00:00+00:00,0.0,158.5,18.0,0.0,0.0
2020-06-13 09:00:00+00:00,0.0,149.25,34.5,0.0,13.0
2020-06-13 10:00:00+00:00,0.0,36.0,16.0,0.0,0.0
2020-06-13 11:00:00+00:00,0.0,71.5,62.0,0.0,75.0
2020-06-13 12:00:00+00:00,0.0,650.5,22.0,0.0,0.0
2020-06-13 13:00:00+00:00,0.0,398.75,15.0,0.0,12.0
2020-06-13 14:00:00+00:00,0.0,93.75,15.0,0.0,28.5
2020-06-13 15:00:00+00:00,0.0,54.25,15.5,0.0,118.0
2020-06-13 16:00:00+00:00,9.25,1610.5,54.0,18.0,90.0
2020-06-13 17:00:00+00:00,164.25,2146.75,258.5,59.0,448.0
2020-06-13 18:00:00+00:00,127.75,2720.0,278.0,156.0,643.0
2020-06-13 19:00:00+00:00,393.0,3087.5,161.0,1707.0,150.0
2020-06-13 20:00:00+00:00,364.25,3445.25,67.0,1775.0,37.5
2020-06-13 21:00:00+00:00,117.25,1398.75,7.0,1378.0,81.5
2020-06-13 22:00:00+00:00,0.0,400.0,0.0,1058.0,30.0
2020-06-13 23:00:00+00:00,0.0,64.0,0.0,392.0,0.0
2020-06-14 00:00:00+00:00,0.0,180.25,0.0,97.0,4.5
2020-06-14 01:00:00+00:00,0.0,610.75,0.0,196.0,68.5
2020-06-14 02:00:00+00:00,0.0,227.25,0.0,363.0,0.0
2020-06-14 03:00:00+00:00,0.0,27.25,0.0,360.0,0.0
2020-06-14 04:00:00+00:00,0.0,60.25,0.0,210.0,0.0
2020-06-14 05:00:00+00:00,0.0,531.25,0.0,1.0,0.0
2020-06-14 06:00:00+00:00,0.0,1474.25,0.0,0.0,54.0
2020-06-14 07:00:00+00:00,0.0,971.75,0.0,0.0,13.5
2020-06-14 08:00:00+00:00,0.0,323.75,2.5,0.0,88.5
2020-06-14 09:00:00+00:00,0.0,952.0,8.0,0.0,119.0
2020-06-14 10:00:00+00:00,0.0,668.75,61.0,0.0,0.0
2020-06-14 11:00:00+00:00,0.0,238.5,160.0,1.0,32.5
2020-06-14 12:00:00+00:00,0.0,392.0,119.0,74.0,0.0
2020-06-14 13:00:00+00:00,0.0,876.75,15.0,0.0,0.0
2020-06-14 14:00:00+00:00,0.0,722.5,22.0,11.0,0.0
2020-06-14 15:00:00+00:00,0.0,356.0,14.5,67.0,0.0
2020-06-14 16:00:00+00:00,51.25,513.5,80.0,0.0,168.5
2020-06-14 17:00:00+00:00,809.75,1913.75,221.0,9.0,278.0
2020-06-14 18:00:00+00:00,940.5,2074.0,210.0,65.0,534.5
2020-06-14 19:00:00+00:00,865.5,2288.75,168.0,1004.0,494.0
2020-06-14 20:00:00+00:00,874.0,1766.0,12.0,1499.0,128.5
2020-06-14 21:00:00+00:00,776.0,335.25,0.0,530.0,94.5
2020-06-14 22:00:00+00:00,499.25,340.25,0.0,402.0,0.0
2020-06-14 23:00:00+00:00,238.5,60.75,0.0,179.0,30.0
2020-06-15 00:00:00+00:00,43.5,25.75,0.0,0.0,0.0
2020-06-15 01:00:00+00:00,0.0,123.75,0.0,0.0,0.0
2020-06-15 02:00:00+00:00,0.0,274.75,0.0,0.0,52.0
2020-06-15 03:00:00+00:00,294.75,67.5,0.0,0.0,0.0
2020-06-15 04:00:00+00:00,1045.25,610.5,0.0,69.0,0.0
2020-06-15 05:00:00+00:00,2215.0,1071.75,0.0,1133.0,36.0
2020-06-15 06:00:00+00:00,2459.25,1465.0,18.0,1628.0,236.5
2020-06-15 07:00:00+00:00,2488.25,1569.5,16.0,1625.0,201.0
2020-06-15 08:00:00+00:00,2413.5,1287.0,16.5,1151.0,0.0
2020-06-15 09:00:00+00:00,2309.25,1381.25,44.5,1041.0,0.0
2020-06-15 10:00:00+00:00,2062.0,859.0,17.5,925.0,0.0
2020-06-15 11:00:00+00:00,1902.75,1073.5,15.0,854.0,205.5
2020-06-15 12:00:00+00:00,1475.0,800.75,34.0,101.0,104.0
2020-06-15 13:00:00+00:00,1294.5,596.25,23.5,0.0,32.5
2020-06-15 14:00:00+00:00,941.0,1092.0,20.0,11.0,120.0
2020-06-15 15:00:00+00:00,2346.0,2357.0,25.0,315.0,133.0
2020-06-15 16:00:00+00:00,2605.25,2294.5,84.5,671.0,474.5
2020-06-15 17:00:00+00:00,2663.25,3490.75,99.0,937.0,1386.5
2020-06-15 18:00:00+00:00,2581.25,2405.75,144.0,1537.0,557.0
2020-06-15 19:00:00+00:00,2619.0,1767.0,148.0,1902.0,350.5
2020-06-15 20:00:00+00:00,2599.75,1814.75,67.5,1908.0,0.0
2020-06-15 21:00:00+00:00,1927.25,557.25,28.0,226.0,155.5
2020-06-15 22:00:00+00:00,814.25,646.5,12.5,30.0,17.0
2020-06-15 23:00:00+00:00,505.25,279.5,0.0,30.0,0.0
2020-06-16 00:00:00+00:00,225.5,133.0,0.0,30.0,0.0
2020-06-16 01:00:00+00:00,172.25,167.25,0.0,71.0,0.0
2020-06-16 02:00:00+00:00,103.0,165.5,0.0,50.0,0.0
2020-06-16 03:00:00+00:00,367.5,177.25,0.0,42.0,0.0
2020-06-16 04:00:00+00:00,1181.5,1547.75,0.0,368.0,0.0
2020-06-16 05:00:00+00:00,2468.75,3133.0,0.0,928.0,31.5
2020-06-16 06:00:00+00:00,2927.5,3302.5,13.0,1195.0,0.0
2020-06-16 07:00:00+00:00,2780.0,1433.25,16.0,1380.0,5.0
2020-06-16 08:00:00+00:00,2798.75,794.75,15.5,1242.0,205.5
2020-06-16 09:00:00+00:00,1496.0,1008.25,44.5,1100.0,530.5
2020-06-16 10:00:00+00:00,1340.25,808.0,20.0,857.0,138.5
2020-06-16 11:00:00+00:00,1402.75,778.0,83.0,722.0,364.5
2020-06-16 12:00:00+00:00,1354.0,401.5,23.5,103.0,74.0
2020-06-16 13:00:00+00:00,958.5,372.75,17.5,6.0,0.0
2020-06-16 14:00:00+00:00,1032.25,355.25,17.0,0.0,0.0
2020-06-16 15:00:00+00:00,2101.75,599.5,20.5,0.0,14.0
2020-06-16 16:00:00+00:00,2232.0,1756.25,60.5,0.0,217.0
2020-06-16 17:00:00+00:00,2362.5,3317.0,99.0,0.0,265.5
2020-06-16 18:00:00+00:00,2411.25,3072.5,76.5,665.0,106.5
2020-06-16 19:00:00+00:00,2122.75,2417.75,17.0,901.0,57.0
2020-06-16 20:00:00+00:00,2045.5,1518.25,32.5,843.0,0.0
2020-06-16 21:00:00+00:00,1199.25,404.5,8.5,327.0,62.5
2020-06-16 22:00:00+00:00,1441.25,223.75,5.5,1.0,124.0
2020-06-16 23:00:00+00:00,495.75,45.0,5.5,1.0,0.0
2020-06-17 00:00:00+00:00,199.25,66.0,0.0,70.0,0.0
2020-06-17 01:00:00+00:00,178.0,7.0,0.0,23.0,0.0
2020-06-17 02:00:00+00:00,82.25,9.0,0.0,0.0,0.0
2020-06-17 03:00:00+00:00,290.5,26.5,0.0,9.0,0.0
2020-06-17 04:00:00+00:00,1718.5,311.5,0.0,81.0,0.0
2020-06-17 05:00:00+00:00,2309.5,1913.0,8.0,707.0,0.0
2020-06-17 06:00:00+00:00,1924.75,2426.5,20.5,968.0,0.0
2020-06-17 07:00:00+00:00,1765.5,1168.75,19.0,698.0,187.0
2020-06-17 08:00:00+00:00,1385.5,1102.25,58.0,229.0,116.0
2020-06-17 09:00:00+00:00,1244.0,983.75,58.0,158.0,34.0
2020-06-17 10:00:00+00:00,1106.75,1574.75,38.5,89.0,0.0
2020-06-17 11:00:00+00:00,1157.75,1132.0,87.0,61.0,59.0
2020-06-17 12:00:00+00:00,943.0,442.75,60.5,33.0,48.5
2020-06-17 13:00:00+00:00,845.75,335.75,16.0,0.0,4.5
2020-06-17 14:00:00+00:00,816.0,224.75,15.5,0.0,0.0
2020-06-17 15:00:00+00:00,1049.25,637.75,39.5,101.0,83.5
2020-06-17 16:00:00+00:00,1825.5,1168.75,158.5,353.0,14.0
2020-06-17 17:00:00+00:00,1834.25,1689.25,184.5,583.0,255.0
2020-06-17 18:00:00+00:00,1663.0,920.0,67.0,929.0,506.0
2020-06-17 19:00:00+00:00,1272.25,811.0,17.0,907.0,214.0
2020-06-17 20:00:00+00:00,976.25,400.5,16.0,506.0,96.0
2020-06-17 21:00:00+00:00,146.75,435.25,14.5,29.0,175.5
2020-06-17 22:00:00+00:00,0.0,136.75,0.0,87.0,23.0
2020-06-17 23:00:00+00:00,0.0,46.5,0.0,68.0,75.0
2020-06-18 00:00:00+00:00,0.0,83.25,0.0,78.0,62.5
2020-06-18 01:00:00+00:00,0.0,46.5,0.0,29.0,0.0
2020-06-18 02:00:00+00:00,0.0,47.0,0.0,70.0,0.0
2020-06-18 03:00:00+00:00,0.0,47.75,0.0,103.0,0.0
2020-06-18 04:00:00+00:00,102.0,357.5,0.0,365.0,0.0
2020-06-18 05:00:00+00:00,1097.75,1686.25,10.5,648.0,14.5
2020-06-18 06:00:00+00:00,1716.5,2526.25,19.5,388.0,0.0
2020-06-18 07:00:00+00:00,1817.5,1276.5,66.0,383.0,413.5
2020-06-18 08:00:00+00:00,1570.0,688.5,26.0,100.0,342.0
2020-06-18 09:00:00+00:00,1811.0,522.5,17.5,36.0,485.5
2020-06-18 10:00:00+00:00,1669.0,416.75,15.0,35.0,567.0
2020-06-18 11:00:00+00:00,1348.5,138.0,37.0,154.0,605.0
2020-06-18 12:00:00+00:00,744.75,266.25,38.0,1.0,340.0
2020-06-18 13:00:00+00:00,512.0,425.25,16.5,0.0,75.0
2020-06-18 14:00:00+00:00,562.5,205.5,17.0,0.0,0.0
