TimeStamp,at,dk,de,ie,pt,es,se,uk
2020-03-13 15:00:00+00:00,2571.0,1610.0,30193.25,1394.0,834.0,4820.0,5393.0,2656.0
2020-03-13 16:00:00+00:00,2330.0,1379.0,26719.0,1219.5,825.0,4748.0,5523.0,2908.5
2020-03-13 17:00:00+00:00,2070.0,936.0,23986.0,1013.0,752.0,4524.0,5678.0,3239.0
2020-03-13 18:00:00+00:00,1807.0,787.0,21282.75,943.5,815.0,4370.0,5728.0,3442.0
2020-03-13 19:00:00+00:00,1391.0,713.0,17961.0,899.5,1003.0,4251.0,5703.0,3972.0
2020-03-13 20:00:00+00:00,1054.0,652.0,14618.25,790.5,1192.0,3971.0,5702.0,4354.0
2020-03-13 21:00:00+00:00,863.0,552.0,11434.5,798.0,1300.0,4123.0,5608.0,4760.0
2020-03-13 22:00:00+00:00,917.0,382.0,8711.0,690.5,1399.0,4079.0,5475.0,4633.0
2020-03-13 23:00:00+00:00,1055.0,227.0,6170.5,585.0,1293.0,4022.0,5420.0,4570.0
2020-03-14 00:00:00+00:00,1202.0,143.0,4553.5,562.0,1250.0,3726.0,5258.0,4834.5
2020-03-14 01:00:00+00:00,1359.0,111.0,3305.0,653.5,1349.0,3708.0,5230.0,4661.0
2020-03-14 02:00:00+00:00,1406.0,91.0,2568.25,1031.5,1212.0,3734.0,5000.0,4622.5
2020-03-14 03:00:00+00:00,1419.0,69.0,2138.25,1235.5,1151.0,3645.0,4862.0,4582.0
2020-03-14 04:00:00+00:00,1214.0,52.0,1937.0,1182.5,1161.0,3356.0,4698.0,4516.5
2020-03-14 05:00:00+00:00,928.0,59.0,2068.75,1149.0,1173.0,3194.0,4403.0,4646.5
2020-03-14 06:00:00+00:00,674.0,112.0,2317.25,1206.0,1146.0,2887.0,3931.0,4739.0
2020-03-14 07:00:00+00:00,377.0,170.0,2270.0,1226.5,1072.0,2602.0,2988.0,4661.5
2020-03-14 08:00:00+00:00,361.0,145.0,1794.5,1372.0,844.0,2137.0,2224.0,4876.0
2020-03-14 09:00:00+00:00,451.0,309.0,1872.0,1624.0,514.0,2179.0,1422.0,4901.0
2020-03-14 10:00:00+00:00,473.0,594.0,2286.5,2101.5,318.0,2036.0,1131.0,4937.0
2020-03-14 11:00:00+00:00,640.0,897.0,2768.25,2525.5,148.0,1922.0,1013.0,5115.0
2020-03-14 12:00:00+00:00,732.0,1171.0,3605.25,2628.5,85.0,1740.0,1088.0,5808.0
2020-03-14 13:00:00+00:00,824.0,1437.0,4562.0,2737.5,68.0,1673.0,1191.0,6364.5
2020-03-14 14:00:00+00:00,710.0,1678.0,6067.5,2773.0,84.0,1673.0,1448.0,4554.5
2020-03-14 15:00:00+00:00,639.0,1722.0,7523.25,2710.5,123.0,1687.0,1845.0,6212.0
2020-03-14 16:00:00+00:00,581.0,1602.0,8162.5,2739.5,167.0,1556.0,2724.0,6213.5
2020-03-14 17:00:00+00:00,606.0,1525.0,10264.5,2782.0,184.0,1438.0,3710.0,6328.5
2020-03-14 18:00:00+00:00,855.0,1779.0,14647.75,2962.0,215.0,1466.0,4521.0,6321.0
2020-03-14 19:00:00+00:00,1216.0,1666.0,18307.0,2935.0,244.0,1388.0,5259.0,6193.0
2020-03-14 20:00:00+00:00,1437.0,1532.0,20699.5,2816.0,244.0,1235.0,5784.0,6284.0
2020-03-14 21:00:00+00:00,1472.0,1764.0,21855.75,2612.0,220.0,1082.0,6124.0,6311.5
2020-03-14 22:00:00+00:00,1211.0,1759.0,22831.75,2423.0,185.0,1260.0,6242.0,6256.0
2020-03-14 23:00:00+00:00,1144.0,1891.0,23572.25,2137.0,186.0,1757.0,6339.0,4780.0
2020-03-15 00:00:00+00:00,787.0,1912.0,23621.75,1882.0,190.0,2549.0,6491.0,6223.0
2020-03-15 01:00:00+00:00,507.0,2067.0,23561.25,1966.5,179.0,3392.0,6562.0,4592.5
2020-03-15 02:00:00+00:00,379.0,2269.0,23734.0,1772.5,178.0,4198.0,6716.0,6038.5
2020-03-15 03:00:00+00:00,319.0,2335.0,24055.0,1492.5,234.0,4531.0,6783.0,4677.0
2020-03-15 04:00:00+00:00,222.0,2741.0,24677.75,1337.5,393.0,4568.0,6951.0,5993.5
2020-03-15 05:00:00+00:00,143.0,2767.0,25682.25,1344.0,612.0,4990.0,6941.0,5961.0
2020-03-15 06:00:00+00:00,61.0,2660.0,25100.0,1418.5,798.0,5423.0,7061.0,5903.5
2020-03-15 07:00:00+00:00,38.0,3115.0,23234.5,1271.0,947.0,5370.0,6982.0,5791.5
2020-03-15 08:00:00+00:00,162.0,3074.0,20219.0,1074.5,944.0,5207.0,6928.0,5999.5
2020-03-15 09:00:00+00:00,467.0,3014.0,19188.5,1366.5,683.0,5307.0,6914.0,6672.0
2020-03-15 10:00:00+00:00,691.0,3041.0,19460.0,1845.0,1168.0,6099.0,6841.0,6989.5
2020-03-15 11:00:00+00:00,835.0,2995.0,18379.75,2097.0,1959.0,6672.0,6749.0,5261.5
2020-03-15 12:00:00+00:00,1012.0,3000.0,17118.5,2153.5,2193.0,7635.0,6746.0,7131.0
2020-03-15 13:00:00+00:00,1075.0,2979.0,17183.5,2210.0,2125.0,8084.0,6762.0,6870.0
2020-03-15 14:00:00+00:00,1223.0,3394.0,18857.5,1998.0,2683.0,7919.0,6755.0,6602.5
2020-03-15 15:00:00+00:00,1330.0,3193.0,18526.0,2095.0,3201.0,7657.0,6668.0,6185.5
2020-03-15 16:00:00+00:00,1331.0,3020.0,17392.0,1929.0,3631.0,7516.0,6611.0,5518.0
2020-03-15 17:00:00+00:00,1549.0,3065.0,17157.0,1517.0,3745.0,7723.0,6537.0,5237.5
2020-03-15 18:00:00+00:00,1773.0,2725.0,17957.25,992.0,3764.0,8058.0,6537.0,4570.0
2020-03-15 19:00:00+00:00,2238.0,2505.0,18449.25,735.5,3763.0,7802.0,6668.0,4032.0
2020-03-15 20:00:00+00:00,2486.0,2378.0,18807.5,785.0,3656.0,7586.0,6630.0,3286.5
2020-03-15 21:00:00+00:00,2632.0,2370.0,18033.0,726.0,3311.0,7877.0,6758.0,2727.0
2020-03-15 22:00:00+00:00,2625.0,2143.0,17031.75,632.0,3006.0,7617.0,6754.0,2232.0
2020-03-15 23:00:00+00:00,2671.0,1871.0,16077.0,540.0,2841.0,7354.0,6586.0,1831.0
2020-03-16 00:00:00+00:00,2696.0,1562.0,15418.0,488.0,2852.0,6944.0,6381.0,1521.0
2020-03-16 01:00:00+00:00,2736.0,1696.0,14836.0,444.5,3114.0,7063.0,6099.0,1168.0
2020-03-16 02:00:00+00:00,2683.0,1638.0,14129.0,523.5,3299.0,7837.0,5879.0,1048.5
2020-03-16 03:00:00+00:00,2638.0,1495.0,13370.0,631.5,3393.0,8432.0,5778.0,1130.0
2020-03-16 04:00:00+00:00,2646.0,1385.0,13090.0,890.5,3494.0,9047.0,5505.0,1415.5
2020-03-16 05:00:00+00:00,2640.0,1217.0,12030.5,1208.5,3597.0,9963.0,5223.0,1797.0
2020-03-16 06:00:00+00:00,2640.0,988.0,10043.25,1550.5,3659.0,10431.0,4801.0,2221.5
2020-03-16 07:00:00+00:00,2561.0,834.0,8054.0,1800.5,3700.0,10669.0,4057.0,2767.5
2020-03-16 08:00:00+00:00,2562.0,922.0,5710.25,2040.5,3679.0,10697.0,3446.0,3463.0
2020-03-16 09:00:00+00:00,2643.0,946.0,4776.5,2327.5,3855.0,11486.0,2808.0,4563.0
2020-03-16 10:00:00+00:00,2723.0,888.0,4568.0,2367.0,3987.0,10836.0,2492.0,5506.5
2020-03-16 11:00:00+00:00,2633.0,800.0,4322.0,2767.5,4143.0,10521.0,2154.0,6201.5
2020-03-16 12:00:00+00:00,2438.0,789.0,4348.75,2894.5,4138.0,10752.0,2066.0,6652.0
2020-03-16 13:00:00+00:00,2186.0,740.0,4399.5,2880.5,4018.0,10987.0,1912.0,6890.5
2020-03-16 14:00:00+00:00,1932.0,673.0,4028.25,2875.0,4106.0,11495.0,1903.0,6840.0
2020-03-16 15:00:00+00:00,1479.0,577.0,3358.25,2874.0,4238.0,11884.0,1860.0,6649.0
2020-03-16 16:00:00+00:00,1201.0,488.0,2509.75,2898.0,4247.0,11960.0,2035.0,6520.0
2020-03-16 17:00:00+00:00,1283.0,378.0,2326.25,2908.0,4150.0,11632.0,2465.0,6465.5
2020-03-16 18:00:00+00:00,1416.0,417.0,2254.25,2779.5,3866.0,11031.0,2932.0,6564.5
2020-03-16 19:00:00+00:00,1245.0,551.0,2031.25,2669.0,3518.0,10902.0,3456.0,6615.5
2020-03-16 20:00:00+00:00,946.0,637.0,1736.25,2554.0,3285.0,10461.0,3980.0,6616.0
2020-03-16 21:00:00+00:00,591.0,757.0,1327.75,2389.5,3279.0,10508.0,4407.0,6295.0
2020-03-16 22:00:00+00:00,351.0,942.0,1224.0,2307.5,3410.0,10608.0,4492.0,6118.0
2020-03-16 23:00:00+00:00,189.0,1109.0,1416.75,1971.0,3450.0,10945.0,4763.0,5684.0
2020-03-17 00:00:00+00:00,98.0,1369.0,2080.5,1757.0,3591.0,11049.0,4844.0,5332.0
2020-03-17 01:00:00+00:00,166.0,1624.0,3210.5,1676.5,3689.0,11113.0,4955.0,5372.0
2020-03-17 02:00:00+00:00,208.0,1773.0,4124.25,1470.5,3464.0,10937.0,5095.0,3956.5
2020-03-17 03:00:00+00:00,128.0,1821.0,4301.0,1452.5,3204.0,10553.0,5317.0,5328.5
2020-03-17 04:00:00+00:00,65.0,1953.0,5196.75,1440.0,3201.0,10164.0,5330.0,5258.0
2020-03-17 05:00:00+00:00,27.0,1698.0,6486.25,1309.5,3215.0,10035.0,5548.0,5201.5
2020-03-17 06:00:00+00:00,41.0,1815.0,6922.25,1159.0,3236.0,9766.0,5606.0,5250.0
2020-03-17 07:00:00+00:00,37.0,2182.0,6753.5,1137.0,3176.0,9599.0,5524.0,5369.5
2020-03-17 08:00:00+00:00,15.0,2195.0,6691.25,1093.0,3025.0,9467.0,5657.0,5629.0
2020-03-17 09:00:00+00:00,9.0,2242.0,7548.25,1169.0,2995.0,9328.0,5779.0,5840.0
2020-03-17 10:00:00+00:00,15.0,2116.0,8949.0,1631.5,3055.0,9085.0,5833.0,5814.5
2020-03-17 11:00:00+00:00,12.0,1747.0,9870.5,2039.5,3089.0,8978.0,5727.0,6166.5
2020-03-17 12:00:00+00:00,31.0,1714.0,10075.75,2332.5,3054.0,8969.0,5731.0,5969.0
2020-03-17 13:00:00+00:00,83.0,1874.0,9703.5,2501.5,2910.0,8757.0,5922.0,6079.0
2020-03-17 14:00:00+00:00,191.0,1636.0,9148.0,2620.0,2632.0,8547.0,5899.0,5219.0
2020-03-17 15:00:00+00:00,324.0,1734.0,8211.25,2622.5,2347.0,8347.0,6108.0,4261.0
2020-03-17 16:00:00+00:00,358.0,2074.0,7101.5,2657.5,1861.0,8147.0,6217.0,3629.0
2020-03-17 17:00:00+00:00,272.0,2126.0,6904.0,2555.0,1634.0,7706.0,6129.0,3496.5
2020-03-17 18:00:00+00:00,330.0,2059.0,7681.75,2248.0,1634.0,7596.0,6109.0,3452.5
2020-03-17 19:00:00+00:00,611.0,2016.0,8703.25,1923.5,1894.0,7610.0,6204.0,3423.5
2020-03-17 20:00:00+00:00,747.0,1963.0,9720.0,1468.5,2272.0,7557.0,6250.0,3402.0
2020-03-17 21:00:00+00:00,758.0,1958.0,10960.5,1013.0,2478.0,7230.0,6089.0,3581.0
2020-03-17 22:00:00+00:00,774.0,1679.0,12449.75,756.5,2573.0,6826.0,6098.0,4110.5
2020-03-17 23:00:00+00:00,821.0,1567.0,13329.75,704.5,2802.0,6814.0,6100.0,4465.0
2020-03-18 00:00:00+00:00,814.0,1788.0,14385.0,703.5,2913.0,6705.0,5863.0,4643.0
2020-03-18 01:00:00+00:00,741.0,1909.0,15558.75,701.5,2986.0,6328.0,5803.0,4699.0
2020-03-18 02:00:00+00:00,827.0,2149.0,16127.0,575.5,2951.0,5878.0,5783.0,4574.5
2020-03-18 03:00:00+00:00,832.0,2444.0,17055.25,531.5,2825.0,5525.0,5623.0,4393.0
2020-03-18 04:00:00+00:00,668.0,2436.0,18339.75,564.0,2984.0,5566.0,5486.0,4168.0
2020-03-18 05:00:00+00:00,526.0,2480.0,19667.0,537.5,3127.0,5403.0,5460.0,3820.0
2020-03-18 06:00:00+00:00,458.0,2300.0,18995.25,484.0,3111.0,5199.0,5293.0,3840.0
2020-03-18 07:00:00+00:00,288.0,1986.0,16825.75,363.5,3176.0,4854.0,4970.0,3850.5
2020-03-18 08:00:00+00:00,110.0,1827.0,14441.0,295.5,3214.0,4622.0,4699.0,3895.5
2020-03-18 09:00:00+00:00,21.0,1722.0,13704.75,309.5,2936.0,4473.0,4440.0,4122.0
2020-03-18 10:00:00+00:00,6.0,1583.0,14006.5,325.0,2443.0,4324.0,4400.0,4690.5
2020-03-18 11:00:00+00:00,4.0,1589.0,14474.75,554.5,1995.0,4202.0,4335.0,5191.0
2020-03-18 12:00:00+00:00,5.0,1400.0,14532.5,648.5,1447.0,4009.0,4394.0,5592.0
2020-03-18 13:00:00+00:00,4.0,1712.0,13917.0,537.0,1011.0,3863.0,4337.0,5340.5
2020-03-18 14:00:00+00:00,4.0,1664.0,12328.0,492.5,697.0,3878.0,4408.0,5010.0
2020-03-18 15:00:00+00:00,6.0,1368.0,11005.5,476.5,591.0,3915.0,4620.0,4673.0
2020-03-18 16:00:00+00:00,9.0,1185.0,8605.0,500.0,634.0,3783.0,4745.0,4540.0
2020-03-18 17:00:00+00:00,35.0,958.0,7360.75,362.5,714.0,3552.0,4832.0,4220.0
2020-03-18 18:00:00+00:00,79.0,866.0,6903.0,347.0,917.0,3605.0,5127.0,3923.0
2020-03-18 19:00:00+00:00,135.0,847.0,6107.0,370.5,1272.0,3948.0,5412.0,3867.5
2020-03-18 20:00:00+00:00,183.0,839.0,5739.75,396.0,1437.0,4228.0,5506.0,3860.5
2020-03-18 21:00:00+00:00,199.0,880.0,5325.75,379.0,1481.0,4413.0,5473.0,3879.5
2020-03-18 22:00:00+00:00,241.0,858.0,4836.0,389.5,1551.0,4392.0,5362.0,3768.5
2020-03-18 23:00:00+00:00,263.0,825.0,4432.75,412.0,1639.0,4378.0,5432.0,3716.0
2020-03-19 00:00:00+00:00,290.0,769.0,4006.25,459.5,1625.0,4571.0,5284.0,3329.5
2020-03-19 01:00:00+00:00,265.0,719.0,3689.25,488.5,1619.0,4579.0,5399.0,3044.0
2020-03-19 02:00:00+00:00,194.0,674.0,3272.5,490.0,1674.0,4333.0,5285.0,2908.0
2020-03-19 03:00:00+00:00,164.0,629.0,2870.5,515.0,1644.0,4151.0,5235.0,2732.0
2020-03-19 04:00:00+00:00,198.0,593.0,2584.75,420.5,1604.0,4019.0,5191.0,1750.0
2020-03-19 05:00:00+00:00,204.0,588.0,2196.75,367.0,1431.0,3924.0,5163.0,2263.0
2020-03-19 06:00:00+00:00,141.0,536.0,1740.5,389.0,1219.0,3837.0,4869.0,1958.0
2020-03-19 07:00:00+00:00,65.0,435.0,1290.25,442.5,1030.0,3842.0,4697.0,1724.5
2020-03-19 08:00:00+00:00,25.0,651.0,915.0,445.5,909.0,3803.0,4572.0,1554.5
2020-03-19 09:00:00+00:00,38.0,895.0,623.25,359.5,820.0,3894.0,4366.0,1528.0
2020-03-19 10:00:00+00:00,67.0,1014.0,569.75,565.5,770.0,4090.0,4460.0,1675.0
2020-03-19 11:00:00+00:00,70.0,1110.0,749.5,816.5,678.0,4228.0,4513.0,1740.5
2020-03-19 12:00:00+00:00,45.0,1147.0,933.0,923.5,606.0,4436.0,4489.0,1779.0
2020-03-19 13:00:00+00:00,25.0,1185.0,1142.75,963.0,461.0,4590.0,4446.0,1763.5
2020-03-19 14:00:00+00:00,19.0,1216.0,1525.5,1071.5,375.0,4877.0,4196.0,1846.0
2020-03-19 15:00:00+00:00,18.0,1185.0,1838.5,1279.0,277.0,5070.0,4012.0,1797.0
2020-03-19 16:00:00+00:00,26.0,1091.0,2299.75,1469.0,164.0,5210.0,3676.0,1759.5
2020-03-19 17:00:00+00:00,26.0,967.0,2836.0,1501.5,159.0,5390.0,3763.0,1601.0
2020-03-19 18:00:00+00:00,21.0,965.0,3425.75,1296.0,339.0,5851.0,3639.0,1463.5
2020-03-19 19:00:00+00:00,46.0,1057.0,3688.75,1454.0,491.0,6495.0,3594.0,1547.5
2020-03-19 20:00:00+00:00,61.0,1132.0,3772.25,1509.5,647.0,6839.0,3489.0,1636.0
2020-03-19 21:00:00+00:00,77.0,1183.0,3554.5,1499.5,643.0,6764.0,3323.0,1545.0
2020-03-19 22:00:00+00:00,63.0,1270.0,3286.0,1471.0,606.0,6586.0,3164.0,1448.0
2020-03-19 23:00:00+00:00,38.0,1234.0,3159.25,1423.0,691.0,6504.0,2737.0,1399.0
2020-03-20 00:00:00+00:00,31.0,1173.0,3267.0,1386.5,744.0,6251.0,2549.0,1324.0
2020-03-20 01:00:00+00:00,44.0,1092.0,3360.0,1352.5,815.0,5777.0,2403.0,1299.5
2020-03-20 02:00:00+00:00,86.0,1062.0,3415.0,1300.5,855.0,5200.0,2322.0,1299.0
2020-03-20 03:00:00+00:00,90.0,1010.0,3473.5,1232.5,925.0,4824.0,2365.0,1281.0
2020-03-20 04:00:00+00:00,77.0,881.0,3795.5,1231.0,929.0,4622.0,2346.0,1314.0
2020-03-20 05:00:00+00:00,69.0,821.0,3954.75,1325.5,782.0,4626.0,2310.0,1325.5
2020-03-20 06:00:00+00:00,64.0,731.0,3932.75,1363.5,738.0,4531.0,2244.0,1378.0
2020-03-20 07:00:00+00:00,34.0,712.0,3612.25,1367.5,872.0,4808.0,1991.0,1501.0
2020-03-20 08:00:00+00:00,10.0,916.0,3607.5,1236.5,888.0,4844.0,1829.0,1373.5
2020-03-20 09:00:00+00:00,22.0,939.0,3790.0,1191.5,846.0,5103.0,1722.0,1787.5
2020-03-20 10:00:00+00:00,39.0,1057.0,4150.0,1276.0,893.0,5361.0,1851.0,2144.0
2020-03-20 11:00:00+00:00,121.0,1225.0,4753.0,1368.5,918.0,5407.0,2131.0,2394.0
2020-03-20 12:00:00+00:00,135.0,1443.0,5856.75,1348.0,1054.0,5556.0,2473.0,2558.0
2020-03-20 13:00:00+00:00,79.0,1523.0,7525.25,1348.0,959.0,5631.0,2730.0,2723.0
2020-03-20 14:00:00+00:00,42.0,1524.0,9526.75,1422.0,696.0,5329.0,3007.0,2831.0
2020-03-20 15:00:00+00:00,42.0,1505.0,11118.75,1507.0,538.0,5178.0,3025.0,3010.0
2020-03-20 16:00:00+00:00,86.0,1300.0,12003.0,1526.0,506.0,5218.0,3091.0,3080.5
2020-03-20 17:00:00+00:00,143.0,1050.0,12647.0,1484.5,512.0,5445.0,3317.0,2884.0
2020-03-20 18:00:00+00:00,282.0,1046.0,13462.75,1584.0,650.0,5802.0,3570.0,2710.0
2020-03-20 19:00:00+00:00,420.0,1044.0,14228.25,1699.5,774.0,5964.0,3708.0,2900.5
2020-03-20 20:00:00+00:00,491.0,1034.0,15277.5,1882.0,625.0,5972.0,4043.0,3137.5
2020-03-20 21:00:00+00:00,436.0,976.0,15621.25,1973.0,526.0,5776.0,4120.0,3417.5
2020-03-20 22:00:00+00:00,620.0,895.0,15930.5,2178.5,477.0,5594.0,4208.0,3492.0
2020-03-20 23:00:00+00:00,772.0,736.0,17134.5,1992.0,464.0,5463.0,4340.0,3500.5
2020-03-21 00:00:00+00:00,848.0,696.0,18002.0,1977.0,616.0,5456.0,4362.0,3583.5
2020-03-21 01:00:00+00:00,1063.0,659.0,18180.0,1909.0,647.0,5235.0,4247.0,3603.0
2020-03-21 02:00:00+00:00,1263.0,625.0,18896.75,1737.5,460.0,5028.0,4386.0,3639.0
2020-03-21 03:00:00+00:00,1594.0,580.0,19788.0,1578.5,347.0,4516.0,4051.0,3701.5
2020-03-21 04:00:00+00:00,2010.0,494.0,20199.25,1655.0,433.0,3883.0,3909.0,3919.5
2020-03-21 05:00:00+00:00,1833.0,460.0,20254.0,1706.0,472.0,3538.0,3631.0,2961.5
2020-03-21 06:00:00+00:00,1805.0,402.0,19411.0,1747.5,523.0,3282.0,3180.0,4130.5
2020-03-21 07:00:00+00:00,1922.0,338.0,20740.5,1663.0,464.0,2801.0,2657.0,3234.0
2020-03-21 08:00:00+00:00,2075.0,359.0,23631.25,1830.0,388.0,2402.0,2063.0,4990.5
2020-03-21 09:00:00+00:00,2150.0,461.0,27339.75,1979.0,383.0,2469.0,1740.0,5959.0
2020-03-21 10:00:00+00:00,2293.0,520.0,29520.0,2056.0,457.0,2419.0,1543.0,6376.5
2020-03-21 11:00:00+00:00,2344.0,535.0,29689.25,2053.0,444.0,2382.0,1389.0,6481.5
2020-03-21 12:00:00+00:00,2389.0,552.0,28685.0,1863.5,314.0,2766.0,1473.0,6380.5
2020-03-21 13:00:00+00:00,2529.0,531.0,27251.5,1589.0,229.0,2653.0,1409.0,6378.5
2020-03-21 14:00:00+00:00,2635.0,557.0,26343.5,1387.5,235.0,2289.0,1271.0,6393.5
2020-03-21 15:00:00+00:00,2593.0,549.0,25238.5,1223.5,247.0,2314.0,1200.0,6349.0
2020-03-21 16:00:00+00:00,2559.0,514.0,22976.5,1069.5,271.0,2072.0,1284.0,6193.5
2020-03-21 17:00:00+00:00,2686.0,478.0,20706.75,891.5,264.0,2069.0,1354.0,5717.5
2020-03-21 18:00:00+00:00,2585.0,596.0,20149.5,758.5,222.0,1875.0,1472.0,5364.5
2020-03-21 19:00:00+00:00,2406.0,759.0,20616.75,691.5,181.0,1625.0,1568.0,5326.5
2020-03-21 20:00:00+00:00,2291.0,863.0,21772.5,613.5,171.0,1563.0,1829.0,5081.5
2020-03-21 21:00:00+00:00,2295.0,910.0,21898.25,520.0,177.0,1547.0,1880.0,5004.0
2020-03-21 22:00:00+00:00,2225.0,802.0,21786.5,541.0,137.0,1494.0,1992.0,4823.0
2020-03-21 23:00:00+00:00,2241.0,945.0,21491.5,605.5,134.0,1235.0,2127.0,4440.0
2020-03-22 00:00:00+00:00,2118.0,844.0,20965.0,595.0,184.0,877.0,2456.0,4183.5
2020-03-22 01:00:00+00:00,1999.0,854.0,20505.75,616.5,225.0,713.0,2606.0,3734.0
2020-03-22 02:00:00+00:00,1896.0,801.0,20118.25,647.0,251.0,698.0,2924.0,3243.5
2020-03-22 03:00:00+00:00,1954.0,727.0,20158.75,751.5,293.0,665.0,3185.0,3031.5
2020-03-22 04:00:00+00:00,2101.0,749.0,20140.0,923.5,312.0,664.0,3586.0,2925.5
2020-03-22 05:00:00+00:00,2097.0,839.0,19722.0,928.5,308.0,707.0,3728.0,2221.0
2020-03-22 06:00:00+00:00,1868.0,825.0,17800.75,933.5,306.0,855.0,3711.0,2905.5
2020-03-22 07:00:00+00:00,1764.0,736.0,18047.0,913.5,332.0,835.0,3410.0,2602.0
2020-03-22 08:00:00+00:00,1841.0,916.0,19246.75,847.0,323.0,751.0,3202.0,2716.0
2020-03-22 09:00:00+00:00,1897.0,924.0,19260.75,857.0,275.0,779.0,3026.0,2973.0
2020-03-22 10:00:00+00:00,1914.0,817.0,18814.25,957.5,313.0,1063.0,3017.0,3262.0
2020-03-22 11:00:00+00:00,1895.0,700.0,17499.25,1086.0,308.0,1419.0,2964.0,3588.0
2020-03-22 12:00:00+00:00,2015.0,675.0,15020.75,1288.5,248.0,1991.0,2985.0,3672.5
2020-03-22 13:00:00+00:00,2134.0,660.0,15898.5,1231.0,223.0,2505.0,2984.0,3670.0
2020-03-22 14:00:00+00:00,2172.0,644.0,17041.25,1108.5,211.0,3063.0,3119.0,4012.5
2020-03-22 15:00:00+00:00,2099.0,695.0,19212.0,1034.5,261.0,3342.0,3173.0,4424.0
2020-03-22 16:00:00+00:00,2106.0,687.0,19420.5,952.0,352.0,3521.0,3479.0,4626.5
2020-03-22 17:00:00+00:00,2074.0,690.0,18401.25,795.5,521.0,3372.0,3798.0,4264.5
2020-03-22 18:00:00+00:00,2049.0,774.0,19649.75,787.5,746.0,3439.0,4051.0,4240.0
2020-03-22 19:00:00+00:00,1790.0,866.0,21134.5,991.5,917.0,3764.0,4083.0,4499.5
2020-03-22 20:00:00+00:00,1738.0,1016.0,22011.5,1161.0,1014.0,3829.0,4144.0,4691.0
2020-03-22 21:00:00+00:00,1935.0,1114.0,21681.0,1291.5,1131.0,3771.0,3971.0,4635.5
2020-03-22 22:00:00+00:00,1964.0,1214.0,21588.0,1350.0,1127.0,3706.0,3884.0,4917.0
2020-03-22 23:00:00+00:00,1993.0,1261.0,21179.0,1507.0,1043.0,3677.0,3838.0,4852.5
2020-03-23 00:00:00+00:00,2141.0,1263.0,20265.0,1604.0,899.0,3545.0,3781.0,4954.0
2020-03-23 01:00:00+00:00,2179.0,1030.0,18911.5,1606.0,1076.0,3238.0,3812.0,3647.5
2020-03-23 02:00:00+00:00,2275.0,963.0,17839.5,1488.0,1309.0,3176.0,3775.0,5139.5
2020-03-23 03:00:00+00:00,2139.0,1001.0,16942.0,1415.0,1252.0,3208.0,3585.0,5261.5
2020-03-23 04:00:00+00:00,2214.0,835.0,16040.5,1458.5,1278.0,3489.0,3720.0,5268.0
2020-03-23 05:00:00+00:00,2330.0,894.0,16060.25,1424.0,1463.0,3692.0,3707.0,5139.0
2020-03-23 06:00:00+00:00,2334.0,1002.0,14377.0,1377.5,1553.0,3816.0,3666.0,5093.0
2020-03-23 07:00:00+00:00,2374.0,833.0,12718.0,1317.0,1477.0,3827.0,3410.0,5332.0
2020-03-23 08:00:00+00:00,2472.0,862.0,13630.25,1248.5,1205.0,3852.0,3399.0,5405.0
2020-03-23 09:00:00+00:00,2539.0,1106.0,15631.75,1083.5,925.0,4170.0,3267.0,3854.0
2020-03-23 10:00:00+00:00,2462.0,1141.0,15818.0,1126.0,761.0,4367.0,3431.0,5643.0
2020-03-23 11:00:00+00:00,2496.0,1138.0,14290.75,1316.5,806.0,4453.0,3765.0,6021.0
2020-03-23 12:00:00+00:00,2685.0,1046.0,12615.0,1445.5,795.0,4522.0,4104.0,6316.0
2020-03-23 13:00:00+00:00,2743.0,1009.0,10934.25,1604.5,701.0,4510.0,4331.0,6516.5
2020-03-23 14:00:00+00:00,2786.0,840.0,10549.25,1818.0,616.0,5114.0,4548.0,6330.0
2020-03-23 15:00:00+00:00,2821.0,910.0,10617.25,2027.0,613.0,5651.0,4838.0,4628.5
2020-03-23 16:00:00+00:00,2715.0,735.0,10626.0,1945.5,748.0,6147.0,5128.0,6119.5
2020-03-23 17:00:00+00:00,2511.0,724.0,10959.25,1757.0,823.0,6699.0,5352.0,5870.0
2020-03-23 18:00:00+00:00,2190.0,972.0,13858.0,1740.5,912.0,6976.0,5579.0,5820.0
2020-03-23 19:00:00+00:00,1845.0,1317.0,17037.0,1681.0,1012.0,7209.0,5696.0,6247.5
2020-03-23 20:00:00+00:00,1590.0,1478.0,18454.5,1694.5,1150.0,7552.0,5707.0,6187.0
2020-03-23 21:00:00+00:00,1361.0,1483.0,18827.5,1866.5,1301.0,7792.0,5657.0,6217.0
2020-03-23 22:00:00+00:00,1194.0,1446.0,19061.25,2028.5,1526.0,7890.0,5690.0,6246.5
2020-03-23 23:00:00+00:00,1100.0,1519.0,18364.0,2121.5,1595.0,7573.0,5975.0,5947.5
2020-03-24 00:00:00+00:00,1016.0,1451.0,17877.0,1897.0,1797.0,7477.0,5977.0,5918.0
2020-03-24 01:00:00+00:00,918.0,1320.0,16924.75,1942.0,1852.0,7111.0,6026.0,5938.5
2020-03-24 02:00:00+00:00,834.0,1587.0,15336.25,1997.5,1865.0,6785.0,6004.0,5971.5
2020-03-24 03:00:00+00:00,766.0,1368.0,13483.75,1988.0,1881.0,6503.0,6066.0,6131.0
