TimeStamp,at,de,ie,pt,es,uk
2020-03-08 17:00:00+00:00,2986.25,1537.75,173.0,545.0,1702.0,813.0
2020-03-08 18:00:00+00:00,2984.5,1538.0,187.0,1248.0,1734.0,969.5
2020-03-08 19:00:00+00:00,3026.25,1534.75,187.0,1299.0,1757.0,967.0
2020-03-08 20:00:00+00:00,2916.25,1536.5,185.0,1266.0,1779.0,964.0
2020-03-08 21:00:00+00:00,2800.5,1535.75,186.5,1187.0,1760.0,711.5
2020-03-08 22:00:00+00:00,2658.25,1548.0,180.0,1084.0,1752.0,680.5
2020-03-08 23:00:00+00:00,2598.5,1560.25,147.0,744.0,1665.0,647.5
2020-03-09 00:00:00+00:00,2556.75,1550.5,146.5,502.0,1602.0,631.5
2020-03-09 01:00:00+00:00,2539.0,1543.75,147.0,367.0,1583.0,624.5
2020-03-09 02:00:00+00:00,2520.5,1544.5,147.5,299.0,1569.0,622.5
2020-03-09 03:00:00+00:00,2510.25,1542.25,150.0,296.0,1563.0,613.0
2020-03-09 04:00:00+00:00,2636.5,1538.25,148.0,355.0,1568.0,610.0
2020-03-09 05:00:00+00:00,2661.5,1548.25,146.0,355.0,1605.0,633.5
2020-03-09 06:00:00+00:00,2660.25,1554.25,147.0,1118.0,1631.0,634.0
2020-03-09 07:00:00+00:00,2766.5,1545.25,152.5,1689.0,1688.0,891.5
2020-03-09 08:00:00+00:00,2805.0,1540.75,173.5,2066.0,1670.0,899.0
2020-03-09 09:00:00+00:00,2833.0,1554.25,186.0,2083.0,1636.0,893.5
2020-03-09 10:00:00+00:00,2795.25,1565.75,188.5,2193.0,1630.0,848.5
2020-03-09 11:00:00+00:00,2834.0,1571.75,187.5,2106.0,1619.0,715.0
2020-03-09 12:00:00+00:00,2856.75,1576.0,176.5,2071.0,1627.0,706.5
2020-03-09 13:00:00+00:00,2850.0,1604.75,174.5,1522.0,1623.0,708.5
2020-03-09 14:00:00+00:00,2867.5,1616.25,174.5,1066.0,1631.0,689.0
2020-03-09 15:00:00+00:00,2850.5,1628.5,175.5,1200.0,1670.0,631.5
2020-03-09 16:00:00+00:00,2947.0,1642.0,175.5,1164.0,1717.0,756.5
2020-03-09 17:00:00+00:00,2984.0,1657.5,172.5,1209.0,1752.0,690.5
2020-03-09 18:00:00+00:00,2969.5,1673.25,180.5,1865.0,1784.0,695.5
2020-03-09 19:00:00+00:00,2807.0,1666.5,185.0,2219.0,1810.0,662.5
2020-03-09 20:00:00+00:00,2735.75,1681.5,186.0,1790.0,1802.0,655.5
2020-03-09 21:00:00+00:00,2733.25,1693.0,179.0,1666.0,1769.0,659.5
2020-03-09 22:00:00+00:00,2716.75,1709.75,173.0,1070.0,1738.0,669.0
2020-03-09 23:00:00+00:00,2638.25,1720.0,173.5,829.0,1651.0,654.5
2020-03-10 00:00:00+00:00,2646.75,1711.75,172.0,819.0,1613.0,652.5
2020-03-10 01:00:00+00:00,2643.75,1717.25,173.0,567.0,1599.0,663.0
2020-03-10 02:00:00+00:00,2632.0,1713.75,173.0,480.0,1590.0,666.0
2020-03-10 03:00:00+00:00,2679.5,1708.5,172.5,469.0,1581.0,662.5
2020-03-10 04:00:00+00:00,2645.5,1708.5,172.5,514.0,1594.0,661.0
2020-03-10 05:00:00+00:00,2694.25,1721.5,172.5,743.0,1584.0,653.0
2020-03-10 06:00:00+00:00,2727.25,1722.25,173.0,1491.0,1624.0,648.0
2020-03-10 07:00:00+00:00,2744.0,1719.75,172.5,1886.0,1676.0,654.5
2020-03-10 08:00:00+00:00,2727.25,1697.5,178.5,2154.0,1665.0,676.0
2020-03-10 09:00:00+00:00,2691.75,1685.75,186.5,2056.0,1634.0,656.5
2020-03-10 10:00:00+00:00,2662.75,1671.75,184.0,1894.0,1631.0,648.0
2020-03-10 11:00:00+00:00,2703.5,1663.5,180.0,1806.0,1662.0,662.0
2020-03-10 12:00:00+00:00,2741.75,1660.5,172.5,1709.0,1641.0,654.0
2020-03-10 13:00:00+00:00,2734.25,1648.0,173.0,1446.0,1656.0,671.5
2020-03-10 14:00:00+00:00,2770.0,1642.75,174.0,1284.0,1670.0,696.5
2020-03-10 15:00:00+00:00,2877.25,1662.75,176.5,1298.0,1615.0,734.0
2020-03-10 16:00:00+00:00,2907.25,1677.5,177.0,1542.0,1673.0,746.0
2020-03-10 17:00:00+00:00,2891.0,1679.5,175.5,1580.0,1716.0,758.0
2020-03-10 18:00:00+00:00,2884.0,1684.5,182.0,2088.0,1787.0,833.0
2020-03-10 19:00:00+00:00,2799.25,1695.25,188.5,2299.0,1835.0,968.0
2020-03-10 20:00:00+00:00,2799.75,1716.0,190.0,2285.0,1818.0,979.5
2020-03-10 21:00:00+00:00,2783.5,1736.0,189.0,2263.0,1780.0,916.5
2020-03-10 22:00:00+00:00,2799.0,1752.75,177.0,1850.0,1723.0,790.0
2020-03-10 23:00:00+00:00,2799.0,1732.25,175.5,1585.0,1591.0,727.0
2020-03-11 00:00:00+00:00,2791.25,1720.75,173.0,1220.0,1538.0,727.5
2020-03-11 01:00:00+00:00,2793.5,1728.5,170.0,1143.0,1519.0,726.5
2020-03-11 02:00:00+00:00,2828.0,1730.75,170.0,927.0,1504.0,725.0
2020-03-11 03:00:00+00:00,2873.5,1738.0,169.5,723.0,1498.0,723.5
2020-03-11 04:00:00+00:00,2861.25,1747.5,170.0,646.0,1501.0,717.5
2020-03-11 05:00:00+00:00,2942.0,1761.25,169.5,748.0,1559.0,721.0
2020-03-11 06:00:00+00:00,3066.25,1782.75,169.0,1118.0,1631.0,724.0
2020-03-11 07:00:00+00:00,3035.75,1806.75,168.0,1468.0,1664.0,767.5
2020-03-11 08:00:00+00:00,3087.5,1824.5,175.0,1721.0,1645.0,769.5
2020-03-11 09:00:00+00:00,3133.75,1824.0,178.0,1645.0,1551.0,758.5
2020-03-11 10:00:00+00:00,3142.0,1823.0,180.0,1608.0,1577.0,743.5
2020-03-11 11:00:00+00:00,3191.25,1837.5,182.5,1557.0,1587.0,778.0
2020-03-11 12:00:00+00:00,3180.5,1822.5,175.0,1601.0,1590.0,790.5
2020-03-11 13:00:00+00:00,3190.75,1819.5,177.0,1167.0,1643.0,775.5
2020-03-11 14:00:00+00:00,3235.75,1821.75,176.5,1268.0,1545.0,789.0
2020-03-11 15:00:00+00:00,3222.5,1831.25,175.5,1340.0,1557.0,792.0
2020-03-11 16:00:00+00:00,3350.5,1831.25,176.0,1207.0,1571.0,800.5
2020-03-11 17:00:00+00:00,3321.5,1828.0,174.0,1575.0,1595.0,850.5
2020-03-11 18:00:00+00:00,3322.25,1828.75,182.5,2098.0,1658.0,837.0
2020-03-11 19:00:00+00:00,3429.25,1831.0,189.0,2336.0,1695.0,828.5
2020-03-11 20:00:00+00:00,3463.0,1843.25,176.5,2353.0,1804.0,885.0
2020-03-11 21:00:00+00:00,3525.0,1853.75,164.5,2290.0,1751.0,818.0
2020-03-11 22:00:00+00:00,3564.75,1860.0,149.5,2168.0,1698.0,812.0
2020-03-11 23:00:00+00:00,3537.75,1856.75,150.5,1689.0,1617.0,782.5
2020-03-12 00:00:00+00:00,3508.5,1855.0,150.0,1315.0,1571.0,736.5
2020-03-12 01:00:00+00:00,3503.5,1860.0,151.5,974.0,1540.0,720.5
2020-03-12 02:00:00+00:00,3504.75,1864.25,150.0,774.0,1527.0,719.5
2020-03-12 03:00:00+00:00,3531.0,1869.0,150.0,1071.0,1527.0,717.0
2020-03-12 04:00:00+00:00,3604.75,1865.25,149.5,1217.0,1525.0,608.0
2020-03-12 05:00:00+00:00,3584.75,1869.25,149.0,1692.0,1583.0,614.0
2020-03-12 06:00:00+00:00,3650.5,1869.75,150.0,2118.0,1615.0,665.5
2020-03-12 07:00:00+00:00,3627.5,1861.0,154.5,2296.0,1663.0,708.0
2020-03-12 08:00:00+00:00,3604.5,1838.0,169.0,2311.0,1672.0,651.0
2020-03-12 09:00:00+00:00,3576.0,1839.75,188.5,2355.0,1684.0,640.0
2020-03-12 10:00:00+00:00,3431.5,1852.75,187.0,2257.0,1683.0,637.0
2020-03-12 11:00:00+00:00,3375.75,1859.25,188.0,2076.0,1673.0,666.5
2020-03-12 12:00:00+00:00,3327.75,1853.75,171.5,1774.0,1677.0,642.0
2020-03-12 13:00:00+00:00,3309.75,1844.0,170.5,1254.0,1661.0,787.5
2020-03-12 14:00:00+00:00,3368.5,1832.5,172.5,1107.0,1640.0,930.5
2020-03-12 15:00:00+00:00,3359.25,1824.25,174.5,840.0,1632.0,962.5
2020-03-12 16:00:00+00:00,3572.75,1812.75,175.0,1007.0,1617.0,968.5
2020-03-12 17:00:00+00:00,3551.5,1789.5,174.0,1038.0,1651.0,1000.5
2020-03-12 18:00:00+00:00,3553.25,1778.75,189.5,1552.0,1725.0,1003.0
2020-03-12 19:00:00+00:00,3600.0,1772.25,188.0,1764.0,1764.0,999.5
2020-03-12 20:00:00+00:00,3599.25,1772.75,183.0,1927.0,1747.0,937.5
2020-03-12 21:00:00+00:00,3544.0,1765.5,183.5,1543.0,1714.0,835.5
2020-03-12 22:00:00+00:00,3487.5,1777.0,173.5,976.0,1640.0,815.0
2020-03-12 23:00:00+00:00,3541.25,1797.5,165.0,742.0,1531.0,715.5
2020-03-13 00:00:00+00:00,3603.5,1804.0,169.0,540.0,1499.0,698.0
2020-03-13 01:00:00+00:00,3687.5,1786.5,167.0,715.0,1493.0,694.0
2020-03-13 02:00:00+00:00,3704.25,1780.75,169.0,688.0,1470.0,691.0
2020-03-13 03:00:00+00:00,3707.5,1792.0,167.0,617.0,1481.0,692.5
2020-03-13 04:00:00+00:00,3629.75,1804.5,167.5,449.0,1496.0,692.5
2020-03-13 05:00:00+00:00,3475.25,1814.75,173.0,654.0,1476.0,791.5
2020-03-13 06:00:00+00:00,3516.25,1818.0,174.0,906.0,1499.0,791.5
2020-03-13 07:00:00+00:00,3615.75,1819.75,172.5,1081.0,1575.0,990.5
2020-03-13 08:00:00+00:00,3599.5,1829.0,182.5,1433.0,1586.0,996.5
2020-03-13 09:00:00+00:00,3586.25,1837.0,189.5,1475.0,1708.0,958.5
2020-03-13 10:00:00+00:00,3621.5,1841.0,186.0,1534.0,1714.0,971.5
2020-03-13 11:00:00+00:00,3679.5,1848.0,172.0,1558.0,1719.0,982.0
2020-03-13 12:00:00+00:00,3576.25,1847.5,174.5,1442.0,1720.0,985.5
2020-03-13 13:00:00+00:00,3541.5,1849.0,174.0,1426.0,1676.0,955.0
2020-03-13 14:00:00+00:00,3587.5,1842.5,173.5,1119.0,1646.0,946.0
2020-03-13 15:00:00+00:00,3662.5,1830.5,176.0,919.0,1563.0,953.0
2020-03-13 16:00:00+00:00,3661.0,1821.25,176.0,1083.0,1583.0,972.5
2020-03-13 17:00:00+00:00,3632.25,1814.5,176.5,1402.0,1678.0,1010.5
2020-03-13 18:00:00+00:00,3597.0,1806.5,184.5,1543.0,1769.0,1016.5
2020-03-13 19:00:00+00:00,3601.75,1808.0,189.5,1620.0,1774.0,1034.5
2020-03-13 20:00:00+00:00,3642.75,1808.75,181.5,1756.0,1787.0,953.0
2020-03-13 21:00:00+00:00,3610.0,1812.5,171.5,1674.0,1767.0,797.5
2020-03-13 22:00:00+00:00,3632.75,1829.0,162.0,1276.0,1743.0,805.5
2020-03-13 23:00:00+00:00,3538.5,1806.0,156.5,1057.0,1610.0,716.5
2020-03-14 00:00:00+00:00,3555.0,1791.75,156.5,851.0,1575.0,715.5
2020-03-14 01:00:00+00:00,3551.0,1795.75,152.5,333.0,1561.0,698.5
2020-03-14 02:00:00+00:00,3526.75,1801.25,149.5,310.0,1552.0,692.5
2020-03-14 03:00:00+00:00,3499.5,1805.5,152.5,234.0,1540.0,701.5
2020-03-14 04:00:00+00:00,3514.5,1803.75,154.0,226.0,1536.0,703.0
2020-03-14 05:00:00+00:00,3560.75,1800.5,156.5,224.0,1520.0,694.5
2020-03-14 06:00:00+00:00,3577.0,1796.5,154.0,247.0,1524.0,709.0
2020-03-14 07:00:00+00:00,3593.25,1788.25,152.5,510.0,1542.0,739.5
2020-03-14 08:00:00+00:00,3631.5,1780.5,160.5,692.0,1560.0,912.0
2020-03-14 09:00:00+00:00,3584.0,1771.75,171.0,797.0,1549.0,906.0
2020-03-14 10:00:00+00:00,3567.25,1761.0,168.0,849.0,1547.0,906.5
2020-03-14 11:00:00+00:00,3467.5,1757.75,163.5,791.0,1532.0,905.0
2020-03-14 12:00:00+00:00,3452.0,1759.25,152.5,788.0,1524.0,893.0
2020-03-14 13:00:00+00:00,3423.5,1760.0,156.0,585.0,1488.0,851.5
2020-03-14 14:00:00+00:00,3342.25,1757.75,167.5,390.0,1467.0,818.0
2020-03-14 15:00:00+00:00,3280.25,1763.25,172.0,360.0,1463.0,830.0
2020-03-14 16:00:00+00:00,3402.75,1769.25,173.0,408.0,1514.0,883.0
2020-03-14 17:00:00+00:00,3359.75,1785.0,173.5,450.0,1523.0,894.0
2020-03-14 18:00:00+00:00,3251.25,1794.5,182.0,1654.0,1576.0,894.5
2020-03-14 19:00:00+00:00,3306.75,1793.5,189.0,2024.0,1619.0,888.0
2020-03-14 20:00:00+00:00,3245.25,1792.75,186.0,2028.0,1624.0,793.0
2020-03-14 21:00:00+00:00,3176.0,1791.5,165.0,2046.0,1630.0,679.0
2020-03-14 22:00:00+00:00,3172.25,1796.0,159.5,1650.0,1616.0,670.0
2020-03-14 23:00:00+00:00,3157.5,1786.0,150.0,1539.0,1528.0,662.0
2020-03-15 00:00:00+00:00,3183.0,1760.75,149.5,964.0,1509.0,606.5
2020-03-15 01:00:00+00:00,3277.0,1749.5,155.0,745.0,1486.0,585.5
2020-03-15 02:00:00+00:00,3292.0,1735.75,151.5,696.0,1459.0,590.0
2020-03-15 03:00:00+00:00,3267.5,1730.75,149.5,813.0,1434.0,572.5
2020-03-15 04:00:00+00:00,3252.5,1726.0,153.5,741.0,1425.0,587.0
2020-03-15 05:00:00+00:00,3245.25,1721.5,154.0,641.0,1401.0,621.5
2020-03-15 06:00:00+00:00,3229.5,1711.75,151.5,467.0,1381.0,631.0
2020-03-15 07:00:00+00:00,3202.5,1679.0,150.0,350.0,1380.0,649.5
2020-03-15 08:00:00+00:00,3206.75,1609.5,158.5,369.0,1406.0,669.5
2020-03-15 09:00:00+00:00,3292.0,1607.5,166.0,690.0,1405.0,727.0
2020-03-15 10:00:00+00:00,3196.25,1603.25,165.0,676.0,1388.0,722.0
2020-03-15 11:00:00+00:00,3058.0,1372.75,159.0,242.0,1394.0,678.5
2020-03-15 12:00:00+00:00,2905.0,1339.25,150.5,217.0,1406.0,668.5
2020-03-15 13:00:00+00:00,2919.5,1341.0,158.5,216.0,1402.0,683.5
2020-03-15 14:00:00+00:00,3051.75,1472.0,172.0,213.0,1396.0,680.5
2020-03-15 15:00:00+00:00,3061.5,1556.25,167.5,218.0,1392.0,679.0
2020-03-15 16:00:00+00:00,3075.75,1569.5,171.5,223.0,1397.0,679.0
2020-03-15 17:00:00+00:00,3113.75,1573.0,168.0,346.0,1425.0,831.0
2020-03-15 18:00:00+00:00,3039.0,1569.25,179.5,908.0,1439.0,875.5
2020-03-15 19:00:00+00:00,2948.0,1590.75,183.5,827.0,1449.0,879.5
2020-03-15 20:00:00+00:00,2970.5,1653.5,182.0,709.0,1490.0,883.5
2020-03-15 21:00:00+00:00,2968.5,1650.0,161.5,548.0,1512.0,869.5
2020-03-15 22:00:00+00:00,2991.75,1635.5,152.0,494.0,1516.0,723.0
2020-03-15 23:00:00+00:00,2914.75,1609.0,146.0,586.0,1482.0,742.5
2020-03-16 00:00:00+00:00,2863.0,1598.5,145.0,448.0,1472.0,729.0
2020-03-16 01:00:00+00:00,2825.5,1590.0,148.0,312.0,1453.0,708.0
2020-03-16 02:00:00+00:00,2789.25,1586.25,145.0,208.0,1435.0,706.0
2020-03-16 03:00:00+00:00,2751.25,1583.0,143.0,190.0,1451.0,690.0
2020-03-16 04:00:00+00:00,2758.5,1579.25,148.0,190.0,1441.0,616.5
2020-03-16 05:00:00+00:00,2766.75,1577.5,146.0,423.0,1442.0,616.0
2020-03-16 06:00:00+00:00,2801.75,1587.25,144.0,518.0,1477.0,618.0
2020-03-16 07:00:00+00:00,2728.75,1598.0,146.0,631.0,1533.0,646.5
2020-03-16 08:00:00+00:00,2749.5,1598.75,155.0,745.0,1554.0,651.0
2020-03-16 09:00:00+00:00,2599.5,1586.25,170.0,741.0,1553.0,607.5
2020-03-16 10:00:00+00:00,2522.5,1588.0,167.0,628.0,1558.0,530.0
2020-03-16 11:00:00+00:00,2536.25,1596.75,161.5,884.0,1555.0,513.0
2020-03-16 12:00:00+00:00,2516.25,1590.5,154.0,1291.0,1577.0,518.5
2020-03-16 13:00:00+00:00,2526.0,1596.5,153.5,1327.0,1571.0,494.5
2020-03-16 14:00:00+00:00,2575.75,1597.75,169.0,1228.0,1584.0,499.5
2020-03-16 15:00:00+00:00,2680.25,1596.0,173.0,1267.0,1610.0,509.5
2020-03-16 16:00:00+00:00,2844.25,1593.25,173.0,1356.0,1635.0,582.0
2020-03-16 17:00:00+00:00,2893.0,1594.25,174.5,1267.0,1650.0,625.0
2020-03-16 18:00:00+00:00,2908.75,1595.25,181.0,1564.0,1652.0,604.5
2020-03-16 19:00:00+00:00,2860.5,1583.25,189.5,1885.0,1682.0,571.5
2020-03-16 20:00:00+00:00,2869.25,1582.0,188.5,1528.0,1679.0,576.0
2020-03-16 21:00:00+00:00,2966.75,1581.0,170.5,1299.0,1666.0,573.5
2020-03-16 22:00:00+00:00,2934.75,1587.75,162.5,1125.0,1671.0,576.5
2020-03-16 23:00:00+00:00,2873.5,1608.75,156.5,1004.0,1627.0,589.0
2020-03-17 00:00:00+00:00,2852.75,1619.25,156.5,637.0,1587.0,590.5
2020-03-17 01:00:00+00:00,2869.25,1628.75,156.0,329.0,1573.0,587.5
2020-03-17 02:00:00+00:00,2858.0,1622.75,157.0,317.0,1559.0,589.0
2020-03-17 03:00:00+00:00,2906.25,1623.75,155.5,202.0,1542.0,589.5
2020-03-17 04:00:00+00:00,2835.25,1625.0,155.5,198.0,1535.0,586.5
2020-03-17 05:00:00+00:00,2927.5,1620.0,156.5,352.0,1542.0,579.5
2020-03-17 06:00:00+00:00,2901.75,1616.0,158.5,641.0,1581.0,556.0
2020-03-17 07:00:00+00:00,2983.0,1626.0,156.0,1344.0,1625.0,550.0
2020-03-17 08:00:00+00:00,2958.5,1628.75,165.0,1522.0,1635.0,646.0
2020-03-17 09:00:00+00:00,2919.75,1631.0,172.0,1496.0,1589.0,722.5
2020-03-17 10:00:00+00:00,2736.25,1631.0,171.0,1437.0,1585.0,588.0
2020-03-17 11:00:00+00:00,2638.0,1636.5,161.0,1304.0,1599.0,597.0
2020-03-17 12:00:00+00:00,2632.25,1647.75,167.0,1127.0,1627.0,598.5
2020-03-17 13:00:00+00:00,2714.0,1647.0,171.5,651.0,1591.0,633.0
2020-03-17 14:00:00+00:00,2725.0,1642.0,176.5,663.0,1577.0,660.5
2020-03-17 15:00:00+00:00,2853.5,1649.0,175.0,549.0,1617.0,662.0
2020-03-17 16:00:00+00:00,2986.25,1653.25,176.0,527.0,1627.0,706.5
2020-03-17 17:00:00+00:00,3006.75,1647.75,178.0,879.0,1673.0,903.0
2020-03-17 18:00:00+00:00,2973.0,1646.5,184.0,1624.0,1744.0,975.0
2020-03-17 19:00:00+00:00,2879.75,1645.75,190.0,1789.0,1792.0,1028.5
2020-03-17 20:00:00+00:00,2895.0,1643.5,191.0,1628.0,1745.0,1041.5
2020-03-17 21:00:00+00:00,2796.25,1647.5,184.0,1393.0,1750.0,911.5
2020-03-17 22:00:00+00:00,2721.5,1644.0,170.0,1138.0,1722.0,765.0
2020-03-17 23:00:00+00:00,2713.25,1627.75,155.5,850.0,1678.0,677.5
2020-03-18 00:00:00+00:00,2771.0,1624.75,155.0,631.0,1579.0,610.5
2020-03-18 01:00:00+00:00,2787.75,1622.75,153.5,280.0,1563.0,636.0
2020-03-18 02:00:00+00:00,2743.5,1619.75,154.5,232.0,1536.0,626.0
2020-03-18 03:00:00+00:00,2711.5,1612.0,156.0,225.0,1527.0,629.5
2020-03-18 04:00:00+00:00,2659.75,1610.25,154.5,300.0,1536.0,651.0
2020-03-18 05:00:00+00:00,2750.5,1613.0,155.5,312.0,1566.0,653.5
2020-03-18 06:00:00+00:00,2855.75,1619.25,156.0,440.0,1622.0,864.5
2020-03-18 07:00:00+00:00,2820.75,1634.0,152.5,787.0,1687.0,960.0
2020-03-18 08:00:00+00:00,2807.0,1634.25,162.5,839.0,1778.0,983.0
2020-03-18 09:00:00+00:00,2778.5,1643.75,171.0,1065.0,1768.0,952.5
2020-03-18 10:00:00+00:00,2726.25,1646.5,177.5,1499.0,1765.0,949.5
2020-03-18 11:00:00+00:00,2692.75,1646.5,178.5,1942.0,1763.0,886.0
2020-03-18 12:00:00+00:00,2636.5,1646.5,173.0,1912.0,1790.0,790.0
2020-03-18 13:00:00+00:00,2742.0,1645.25,176.5,1528.0,1748.0,610.0
2020-03-18 14:00:00+00:00,2677.25,1641.0,175.5,1436.0,1772.0,610.0
2020-03-18 15:00:00+00:00,2814.5,1636.5,174.0,1164.0,1787.0,628.5
2020-03-18 16:00:00+00:00,2960.25,1628.5,176.0,1308.0,1790.0,778.5
2020-03-18 17:00:00+00:00,2969.5,1628.0,176.0,1469.0,1825.0,791.0
2020-03-18 18:00:00+00:00,2993.0,1628.75,183.0,2150.0,1760.0,757.5
2020-03-18 19:00:00+00:00,2988.75,1620.5,190.5,2146.0,1790.0,761.0
2020-03-18 20:00:00+00:00,2969.25,1620.5,189.0,2155.0,1783.0,847.0
2020-03-18 21:00:00+00:00,2939.5,1625.25,191.0,2059.0,1716.0,632.5
2020-03-18 22:00:00+00:00,2903.5,1626.0,176.0,1999.0,1703.0,758.0
2020-03-18 23:00:00+00:00,2953.25,1618.25,172.0,1143.0,1725.0,633.5
2020-03-19 00:00:00+00:00,2904.5,1612.5,165.5,957.0,1588.0,617.0
2020-03-19 01:00:00+00:00,2912.0,1611.5,166.0,718.0,1578.0,614.5
2020-03-19 02:00:00+00:00,2906.75,1619.75,167.0,431.0,1576.0,617.5
2020-03-19 03:00:00+00:00,2923.25,1609.0,168.5,309.0,1562.0,618.0
2020-03-19 04:00:00+00:00,2917.75,1619.0,170.0,292.0,1601.0,625.5
2020-03-19 05:00:00+00:00,2957.75,1584.25,167.0,1100.0,1711.0,663.0
2020-03-19 06:00:00+00:00,2957.5,1559.5,167.0,1839.0,1729.0,870.0
2020-03-19 07:00:00+00:00,2997.5,1578.75,165.5,2005.0,1750.0,976.0
2020-03-19 08:00:00+00:00,2953.25,1590.5,177.5,1244.0,1783.0,968.0
2020-03-19 09:00:00+00:00,2857.5,1607.75,190.0,1525.0,1766.0,929.5
2020-03-19 10:00:00+00:00,2783.25,1604.0,187.5,1743.0,1763.0,896.5
2020-03-19 11:00:00+00:00,2840.0,1601.0,169.0,1759.0,1763.0,877.5
2020-03-19 12:00:00+00:00,2807.25,1607.0,169.5,1737.0,1780.0,861.5
2020-03-19 13:00:00+00:00,2840.25,1606.5,169.5,1619.0,1761.0,759.5
2020-03-19 14:00:00+00:00,2877.75,1581.25,169.5,1457.0,1739.0,775.0
2020-03-19 15:00:00+00:00,2947.75,1590.25,168.0,1152.0,1757.0,810.5
2020-03-19 16:00:00+00:00,3006.5,1634.25,129.5,604.0,1767.0,948.0
2020-03-19 17:00:00+00:00,3091.75,1659.25,171.5,621.0,1770.0,997.5
2020-03-19 18:00:00+00:00,3156.5,1657.0,182.0,1225.0,1804.0,1048.5
2020-03-19 19:00:00+00:00,3155.0,1663.75,190.5,1801.0,1819.0,1039.0
2020-03-19 20:00:00+00:00,3165.5,1670.25,182.0,2141.0,1796.0,979.5
2020-03-19 21:00:00+00:00,3128.5,1671.75,182.5,1910.0,1777.0,809.5
2020-03-19 22:00:00+00:00,3083.5,1672.0,169.5,1104.0,1634.0,641.0
2020-03-19 23:00:00+00:00,3033.25,1677.5,157.0,792.0,1631.0,633.0
2020-03-20 00:00:00+00:00,3037.25,1679.25,149.0,490.0,1581.0,570.0
2020-03-20 01:00:00+00:00,3039.75,1679.75,151.0,376.0,1557.0,557.0
2020-03-20 02:00:00+00:00,2994.0,1677.25,149.0,196.0,1530.0,553.5
2020-03-20 03:00:00+00:00,2995.25,1683.0,148.5,172.0,1531.0,549.0
2020-03-20 04:00:00+00:00,2981.75,1689.75,149.0,183.0,1563.0,548.0
2020-03-20 05:00:00+00:00,3007.75,1688.0,149.0,272.0,1550.0,559.5
2020-03-20 06:00:00+00:00,3100.5,1689.75,149.0,1071.0,1562.0,713.0
2020-03-20 07:00:00+00:00,3108.75,1697.25,149.0,1174.0,1698.0,751.5
2020-03-20 08:00:00+00:00,3058.0,1702.75,160.5,1728.0,1663.0,752.5
2020-03-20 09:00:00+00:00,3011.0,1703.5,181.5,1890.0,1745.0,745.0
2020-03-20 10:00:00+00:00,2987.5,1708.75,184.5,1944.0,1724.0,699.5
2020-03-20 11:00:00+00:00,2931.0,1725.25,181.5,2073.0,1699.0,699.0
2020-03-20 12:00:00+00:00,2914.75,1727.25,174.0,1968.0,1709.0,651.0
2020-03-20 13:00:00+00:00,2960.5,1731.25,177.5,1685.0,1766.0,611.5
2020-03-20 14:00:00+00:00,3006.75,1729.75,177.5,1467.0,1686.0,622.0
2020-03-20 15:00:00+00:00,3094.0,1726.75,179.5,1587.0,1677.0,641.5
2020-03-20 16:00:00+00:00,3163.5,1723.5,181.5,1594.0,1698.0,717.5
2020-03-20 17:00:00+00:00,3183.75,1713.25,181.0,1670.0,1711.0,745.0
2020-03-20 18:00:00+00:00,3231.5,1707.25,188.0,1682.0,1726.0,817.5
2020-03-20 19:00:00+00:00,3299.25,1718.5,192.5,1920.0,1745.0,880.0
2020-03-20 20:00:00+00:00,3245.75,1728.75,191.0,2085.0,1750.0,859.5
2020-03-20 21:00:00+00:00,3274.5,1723.25,182.0,2132.0,1769.0,680.0
2020-03-20 22:00:00+00:00,3280.5,1723.75,167.5,1751.0,1674.0,608.5
2020-03-20 23:00:00+00:00,3170.75,1722.25,149.5,1585.0,1638.0,608.0
2020-03-21 00:00:00+00:00,3200.75,1714.0,149.0,1156.0,1562.0,579.0
2020-03-21 01:00:00+00:00,3187.75,1714.75,152.5,674.0,1554.0,569.5
2020-03-21 02:00:00+00:00,3152.0,1716.5,151.5,648.0,1545.0,569.0
2020-03-21 03:00:00+00:00,3109.75,1719.5,152.0,610.0,1554.0,568.0
2020-03-21 04:00:00+00:00,3142.75,1742.0,151.0,396.0,1560.0,538.5
2020-03-21 05:00:00+00:00,3240.5,1753.75,150.5,456.0,1564.0,554.0
2020-03-21 06:00:00+00:00,3290.75,1763.25,151.0,629.0,1549.0,608.0
2020-03-21 07:00:00+00:00,3328.0,1786.0,150.5,878.0,1578.0,626.5
2020-03-21 08:00:00+00:00,3378.5,1794.0,159.0,1105.0,1599.0,619.0
2020-03-21 09:00:00+00:00,3380.75,1804.0,167.0,1322.0,1604.0,610.0
2020-03-21 10:00:00+00:00,3334.5,1816.75,174.5,1467.0,1637.0,601.5
2020-03-21 11:00:00+00:00,3348.75,1809.5,166.0,1549.0,1650.0,593.0
2020-03-21 12:00:00+00:00,3338.0,1797.0,169.5,1751.0,1734.0,512.5
2020-03-21 13:00:00+00:00,3355.5,1795.75,173.5,1657.0,1681.0,473.0
2020-03-21 14:00:00+00:00,3371.5,1790.0,178.5,1578.0,1724.0,488.0
2020-03-21 15:00:00+00:00,3413.25,1781.0,179.5,1193.0,1740.0,523.5
2020-03-21 16:00:00+00:00,3493.75,1767.0,180.5,1179.0,1746.0,581.5
2020-03-21 17:00:00+00:00,3510.25,1756.25,179.5,989.0,1752.0,813.5
